RAdeg,DEdeg,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,RA,dec
141.47645,9.4889378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.491391,27.28524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.522979,32.238384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.52448,17.351087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.567921,24.101444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.567921,24.101444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.594246,34.154119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.669409,28.335712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.684986,30.326843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.746428,32.369583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.85593,17.183631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.860704,28.284484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.861074,27.489328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.86485,36.749915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.888596,32.432812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.925179,26.686733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.026578,14.373353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.080169,33.405616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.09727,35.335835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.154216,49.060411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.166861,26.632836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.18357,59.753985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.486651,30.337477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.515836,29.330685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.518101,32.286466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.533757,33.189615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.58889,6.166306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.589589,30.548597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.601273,27.982091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.65618,42.707289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.72122,31.642038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.74166,50.273162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.790377,12.628184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.790377,12.628184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.806566,10.895639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.855311,30.726964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.926462,0.249814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.011951,33.84979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.15464,45.003618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.17747,60.319148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.356805,46.935915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.364871,37.680293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.40067,59.581524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.412824,54.910629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.456666,55.777628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.456666,55.777628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.55433,61.489986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.60352,53.8153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.60352,53.815296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.60355,53.815272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.689088,12.88672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.758049,3.43591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.7605,2.567984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.77112,43.44863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.82192,24.36098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.82192,24.36098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.864654,14.106755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.88134,23.432368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.89398,41.296707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.917512,24.210869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.92793,14.283758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.940754,15.923542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.959945,26.783241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.202625,10.893473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.290567,26.075054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.31543,57.475603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.31881,53.553762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.31881,53.553762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.43035,43.0358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.458106,51.282216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.485785,28.654728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.512,39.532915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.58338,41.003833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.590534,28.417257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.907365,-0.527771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.924906,27.861388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.925075,27.861977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.994875,41.591006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0819,2.0954161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.084364,27.928568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.104575,23.073425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.14259,28.924344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.18065,39.676452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.18272,51.041688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.221504,29.09464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23726,62.274052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.309828,29.145563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33386,62.655195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.35583,21.232001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.357109,12.714272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.35814,38.240739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.409623,40.830646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.469368,28.743196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.528405,20.217759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.57911,28.936815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.720053,-4.915958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.735947,2.265351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.957574,24.129513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.99924,51.05029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.06119,11.474155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.082629,45.192288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.098442,6.127388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.135615,-2.673122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.268687,32.813897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.429834,22.643313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.474809,3.546657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.482616,42.044191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.510249,31.433375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.58398,42.80567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.584854,0.375867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.60428,44.368797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.688505,31.803636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76996,9.7355929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.77462,62.13761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.87356,23.164559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895929,5.045658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.92436,63.138306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.960625,18.599117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.207226,31.632733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.221485,43.090175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.251072,0.139187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26095,46.90255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.271439,39.137596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.298993,28.552643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32203,17.78175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.335526,39.820303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.374052,-1.213304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.595139,31.426949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.610719,42.984258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.659479,-2.646455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.8172,63.328841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.869668,-2.768297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.087836,55.237014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.115189,45.753181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.130553,7.965457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.30034,43.672724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.536887,44.359793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.536887,44.359793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.57263,54.83343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.60651,12.805597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.607721,5.713458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.713048,8.864641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.713048,8.864641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.76587,38.781985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.80175,25.548458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.959728,11.644353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.97904,62.201267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.02356,44.290137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.14855,5.0240889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.26667,23.122686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.26669,14.577265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.358329,41.470943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.358329,41.470943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.38821,29.225959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.397435,22.494751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.413044,26.246748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.418017,9.045222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.434529,26.582525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.523181,33.633766,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.52404,4.980321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.53728,25.810165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.55694,41.89231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.631236,27.571748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.63694,38.58321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.78158,33.790541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.91835,0.32274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.02274,26.308094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.02283,39.752547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.077442,-3.650878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.28973,1.9139326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.29171,-0.37562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.617635,25.822327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.76018,35.188238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.834434,20.51206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.87074,23.841293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.9719,9.354923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.02601,46.958921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.03874,35.027441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.047211,-1.478837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.081459,26.799206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.101632,37.614748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.394996,12.174041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.406759,41.721667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.42667,35.447786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.536417,38.448716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.54938,44.530642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.56073,52.855072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.57608,26.074347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.5861,38.800923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.67727,34.191154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.694412,53.562643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.709751,58.809187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.71853,1.0412559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.796531,26.127798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.82316,33.162194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.092507,-0.197772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.11587,1.9137619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.19969,38.868627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.208572,12.933541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.256612,15.509702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.46475,36.231569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.5077,23.844491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.52928,34.518526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.54227,13.75775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.55093,0.9566564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.66484,35.820495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.673514,24.989994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.69248,52.363704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.697085,28.053616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.77848,36.019899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.87085,24.94854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.906847,25.687105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.9407,61.732598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.950412,30.722518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.02189,33.781058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.03667,25.892464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.104414,4.4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.16942,45.556808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.197739,27.791299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.19974,25.840612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.46822,36.54451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.512202,28.001661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.6439,26.814487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.76215,21.437443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.922606,39.237061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.963948,-3.788775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.980606,19.101987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.089871,48.123542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.110863,11.184805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.17779,31.506809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.307458,34.675759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.343807,31.147358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.389703,26.176474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.42956,33.593066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.442021,28.716927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.500287,42.067624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.609491,41.537496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.694243,-3.682521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.80573,41.035314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.84362,21.929445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.859715,39.378817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.90767,40.096175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.91843,39.37612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.942212,10.268722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.02848,48.965939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.147668,9.361958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.154758,27.47624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.166099,48.907139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.27693,18.99416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.444122,38.879908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.585267,39.132349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.63118,30.08049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.783773,39.015174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.792954,29.565889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.924754,31.502544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.969258,31.393128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.00289,62.937936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.03699,29.338817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.067217,31.57086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.07021,54.31894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.102403,31.387221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.121636,42.423485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.20576,25.855823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.20576,25.855823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.259029,49.376447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.34801,42.29701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.64351,9.232805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.73463,20.99531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.76128,30.534254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.814387,30.778978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.833176,34.301962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.948234,30.557894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.961571,50.320689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.99,65.449474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0812,8.795205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.16447,59.65227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.16447,59.652268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.16503,9.636437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.167234,24.328604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.37941,45.010117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.483547,31.291283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51333,32.164115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.58763,17.030531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.60018,48.113734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.65761,44.532643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.70285,44.00482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.715177,29.896855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.734804,44.206734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.77576,8.712668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.810725,32.443507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.924493,25.099159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.9547,41.818146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.980081,31.901621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.014604,38.327031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.03649,53.769096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.09017,14.143201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.13502,43.753687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.25011,43.878765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.37868,63.363255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.54506,63.067319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.73115,24.57744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.87067,42.64613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.958253,27.001057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.068247,58.968148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.1265,45.423985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.13396,62.028732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.135132,51.613337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.206287,19.661165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.51214,54.54662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.517024,45.868219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.57261,53.683418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.615401,25.097703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.627659,18.424564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.6605,37.850326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.69592,43.610497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.798227,44.020603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.839191,10.407958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.8463,63.902883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.9107,20.751504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.954389,-5.932286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.045582,50.462345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.089769,46.299596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.104046,18.811844,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.162187,41.728346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.1684,62.400903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.20437,29.094277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.28,6.551314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.46405,48.071461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.46405,48.071461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.510923,28.126104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.515247,20.683923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.52042,63.285639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.53857,27.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.540304,29.792287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.59375,38.148321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.60175,37.846007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.65286,0.535512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.8353,1.0776131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.96842,30.613708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.98516,38.45931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.99498,38.585081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.091203,29.192167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.112498,44.622039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.12613,62.497518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.131758,54.766538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.140224,45.993887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.20553,44.293902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.21436,42.262505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.21436,42.262505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.223078,37.626799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.336697,19.275485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.339871,48.473111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.4172,35.845749,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.47169,18.273757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.54023,42.759011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.54164,43.930099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.682482,4.866253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.70229,-0.279228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.70248,-0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.89452,22.80322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.951671,36.231371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
