RAdeg,DEdeg
195.87022,40.094123
195.95929,25.420827
195.97016,51.251616
196.23446,6.112042
196.24345,33.594124
196.28793,64.298061
196.75691,37.275797
196.89479,63.547473
196.89484,0.206441
197.05597,-3.0711693
197.21124,44.990664
197.392149,6.979723
197.46238,7.8769258
197.526391,20.331038
197.549804,1.707575
197.59307,0.9906925
197.66082,25.125624
197.77198,65.304334
197.858,1.2564612
197.87499,62.90584
198.024765,15.539684
198.09639,49.042449
198.2697,-3.5173412
198.280158,26.180315
198.310017,53.242721
198.35577,21.757093
198.356053,49.465577
198.500294,28.784733
198.76292,38.360364
198.90241,40.532057
199.27967,20.730686
199.611444,53.629971
199.70329,60.833183
199.71393,38.07295
199.73755,47.608979
199.75044,59.68742
199.76055,39.186638
199.87058,21.37194
199.883806,14.768121
199.91507,26.2526
200.01357,56.654688
200.01473,43.23555
200.07725,40.643735
200.15431,46.503012
200.289731,32.894413
200.47433,66.754903
200.568731,18.349818
200.70045,51.447662
200.708249,31.646616
200.76673,27.514631
200.86776,51.494
200.894931,47.860781
200.92887,25.267878
200.956213,29.634251
201.02901,1.7976419
201.215552,51.587178
201.34613,51.140786
201.42986,26.494032
201.431403,21.079686
201.568415,20.7111
201.6513,60.20897
201.728309,34.73555
201.82858,58.468529
201.96092,50.137811
201.97196,41.370154
202.265283,20.351807
202.499396,10.376893
202.686718,17.320456
202.689855,34.944882
202.917211,31.284164
202.923461,29.134256
202.94544,47.986298
202.96313,-0.155271
202.998349,40.04961
203.105419,43.66432
203.21743,23.02317
203.22992,26.766044
203.22992,26.766044
203.236715,28.040831
203.238168,27.959473
203.247147,35.282329
203.29161,26.549331
203.427899,25.310078
203.587994,36.426141
203.69124,58.7936
203.695943,12.599369
203.72312,35.672341
203.892507,21.457611
203.89761,20.611645
203.91585,9.624099
203.91587,9.62416
204.01023,9.573504
204.06622,9.110755
204.0737,34.990082
204.106883,39.845776
204.110421,30.923392
204.21007,64.891459
204.23157,19.253481
204.324832,34.872233
204.32553,8.642478
204.330694,0.336457
204.452552,46.941258
204.56622,33.331581
204.56622,33.331581
204.56873,58.829404
204.76046,44.915535
204.761019,44.497436
204.82903,5.2256247
205.139432,5.554202
205.14807,-1.2480965
205.16886,19.038316
205.22096,47.561683
205.23986,51.181111
205.3257,43.766216
205.359678,29.335072
205.409558,31.597002
205.41795,62.367509
205.454002,44.796372
205.487121,24.866609
205.60539,60.41078
205.67392,10.433757
205.72516,9.89191
205.762223,5.852435
205.83533,6.9224044
205.8712,17.928537
205.92042,10.24745
206.11302,2.4774104
206.21543,2.8533377
206.308179,34.884204
206.39286,30.16951
206.41829,19.425783
206.516039,28.836704
206.571747,28.779372
206.69609,19.83201
206.75756,20.612
206.77508,20.58523
206.828141,-1.327327
206.89922,55.629866
206.8994,50.443382
206.90224,38.442104
206.99586,53.656736
207.045337,56.976477
207.04908,22.461573
207.118028,11.913055
207.145476,31.096418
207.145476,31.096418
207.150807,32.716218
207.177796,53.64566
207.18512,39.95991
207.235331,33.797174
207.31578,25.163337
207.47488,52.228633
207.49646,19.655138
207.50269,18.503157
207.62181,18.261045
207.632966,37.485748
207.632966,37.485748
207.72252,23.840096
207.764363,-0.687887
207.78995,40.71329
207.808695,35.692212
207.831712,33.297188
207.86873,55.115795
207.978948,26.431479
207.99792,44.542473
208.004667,36.35192
208.02972,50.613056
208.15983,19.633576
208.26098,41.767974
208.42197,19.433184
208.495997,32.478751
208.538492,23.118161
208.62172,60.674076
208.69004,22.732361
208.733501,50.534553
208.75754,50.703805
208.8244,49.186159
208.8601,23.586837
208.91362,44.256689
208.956486,38.257368
208.983382,32.315068
208.98548,15.505621
209.02609,44.861582
209.110803,1.94433
209.147043,25.358838
209.49575,45.2287
209.62464,32.893237
209.660983,17.639846
209.674865,10.32432
209.7602,39.76062
209.90882,37.617101
209.99351,55.353811
210.035081,33.968778
210.05215,63.205312
210.081984,52.223813
210.08792,38.552641
210.26106,39.247016
210.317349,28.429494
210.3598,43.93142
210.3598,43.93142
210.373332,27.632712
210.4958,62.380665
210.52338,5.8361965
210.53607,10.17803
210.557974,53.897442
210.610179,56.535972
210.759696,55.580394
210.772611,28.406327
210.77295,28.406787
210.85362,46.431653
211.019636,28.578178
211.15184,18.18884
211.15799,48.485724
211.161921,40.415764
211.24971,60.337903
211.27292,16.446464
211.32284,50.14019
211.37444,43.259089
211.43423,22.03061
211.56186,4.7394335
211.68326,38.875302
211.745069,3.954491
211.97463,37.432074
212.004737,47.566607
212.04827,44.424386
212.286888,27.89851
212.334024,32.730764
212.35742,35.9265
212.46273,11.998857
212.55403,45.720266
212.56982,21.244209
212.61538,60.415912
212.67526,21.170744
212.71311,39.359514
212.96587,19.022535
213.349764,58.333409
213.39647,58.15982
213.48074,36.982561
213.49075,45.73817
213.64274,22.317037
213.661912,30.1941
213.70632,9.8680101
213.87709,36.318478
214.03548,36.480506
214.03548,36.480506
214.162228,4.710709
214.177122,34.427984
214.21025,17.904808
214.22543,35.894339
214.32105,40.767329
214.3831,37.145258
214.45259,7.1848414
214.46921,38.185792
214.49076,9.3830367
214.60914,40.440828
214.83652,19.57205
214.896902,50.704555
214.896953,50.7046
215.215852,29.857274
215.2925,36.183189
215.297773,19.746778
215.378721,30.035965
215.59057,13.809135
215.74738,14.726648
215.74867,14.631808
215.8105,45.676793
215.873166,35.072372
216.07517,37.576126
216.11002,35.242464
216.27751,41.659356
216.31894,8.76588
216.46889,45.489166
216.4819,7.340446
216.60017,45.013383
216.808518,33.999366
216.899901,27.809296
216.97859,29.551655
217.03522,7.786712
217.06154,48.923029
217.26948,45.832435
217.46654,7.235992
217.51689,8.547195
217.53143,45.301183
217.55118,-2.9980231
217.59308,45.277723
217.75463,45.581325
217.780346,15.120094
217.78514,31.903149
217.79265,39.617598
217.91586,46.446276
218.116008,26.7396
218.14949,30.589857
218.15869,28.338214
218.29825,7.963756
218.31032,8.505455
218.415311,36.173463
218.48158,8.257889
218.49277,7.698877
218.49491,52.16419
218.50064,31.876377
218.59887,39.679269
218.662,63.264865
218.67137,9.142601
218.78726,34.106025
218.85824,38.551557
219.010035,45.088904
219.03761,18.664778
219.10827,19.151713
219.18855,31.154092
219.192228,14.258151
219.25419,32.163563
219.27494,36.660994
219.27494,36.660994
219.28427,35.243219
219.28647,37.834984
219.381735,-2.549512
219.480732,28.970982
219.54437,16.277159
219.78125,56.523014
219.811549,57.056098
219.87503,42.11733
219.8782,3.5548052
219.88384,17.440782
220.23408,26.370279
220.245521,34.155241
220.253114,34.714492
220.34006,57.072955
220.37734,42.079939
220.39286,1.30963
220.484792,16.970638
220.743584,50.366679
220.902412,54.896758
221.025147,24.735671
221.33722,5.10343
221.505956,-4.656057
221.68153,39.18715
221.747186,24.445377
221.779726,-3.43417
221.87905,46.299378
221.87905,46.299378
221.947923,0.476395
221.972942,5.435021
222.05916,63.755561
222.091456,48.437972
222.10054,49.487656
222.13748,39.39092
222.19539,61.800628
222.20979,19.641573
222.236647,23.996141
222.24047,10.39889
222.35402,42.693599
222.39108,5.754975
222.587729,14.129044
222.58986,37.605395
222.60928,13.129044
222.66233,50.399885
222.664409,34.178722
222.771866,48.617741
222.81295,18.480787
222.89477,51.137211
222.95508,0.65547
223.0193,10.307314
223.05642,16.826957
223.22513,44.618912
223.30754,0.482773
223.417773,44.466384
223.42798,43.29829
223.437078,32.872586
223.5389,36.642205
223.66246,61.158228
223.837252,39.682202
223.924987,26.389682
223.94585,60.477035
224.08806,23.633449
224.09079,0.3259661
224.09823,20.09227
224.13659,55.066634
224.14484,-1.8787033
224.150245,31.415212
224.222713,12.749414
224.29776,44.392181
224.549428,31.252375
224.60145,12.292867
224.60259,21.392532
224.62569,41.706373
224.80411,59.728533
224.848973,36.825169
225.29361,31.850104
225.35606,17.288877
225.74851,6.624795
225.77715,34.414896
225.94326,55.054745
226.055065,29.389292
226.23189,14.658417
226.29719,62.157295
226.525076,20.694386
226.6007,18.824107
226.60518,37.248589
226.70908,28.480854
226.8646,38.093366
227.1442,31.445586
227.148174,27.799419
227.20049,35.178377
227.28756,21.139888
227.37816,7.4735879
227.576019,30.028821
227.64695,-1.8348556
227.85499,58.010953
227.92468,17.023119
228.01896,6.5174388
228.05061,7.48657
228.056221,26.007986
228.07651,9.5112975
228.1225,56.960831
228.32025,37.015191
228.353843,38.255446
228.375069,33.052314
228.53159,9.9045122
228.58709,35.226623
228.73286,9.1365622
228.734645,27.525347
228.7439,6.85005
228.83942,43.501477
228.875791,14.032692
228.89362,31.47212
229.01566,18.25765
229.157911,34.056305
229.20977,60.88476
229.27745,35.68663
229.33064,7.78926
229.43497,7.723142
229.537732,31.367895
229.69325,31.628702
229.906452,30.099913
230.16893,7.088196
230.23026,1.3351678
230.34965,13.826629
230.38041,38.993734
230.51479,39.489894
230.638377,19.624206
230.72576,38.764865
230.851454,27.003027
230.92443,38.820981
230.993,40.831135
230.99301,40.83114
231.00278,16.836965
231.08589,45.117497
231.20244,41.387758
231.21291,6.5309338
231.23889,40.844058
231.313192,53.16473
231.34273,54.820046
231.35817,53.18787
231.445194,33.264487
231.56407,31.064713
231.76144,43.754822
231.8574,34.462657
231.87865,58.686002
232.163765,30.423285
232.18923,47.656699
232.20608,0.9017093
232.482829,30.279869
232.51357,44.826532
232.75952,56.350597
232.86077,44.597742
232.909021,31.841956
232.945344,38.128144
232.97442,-2.0980276
233.02528,30.263981
233.12201,30.176542
233.21059,34.82241
233.31501,12.918102
233.4881,14.952673
233.50877,1.1244359
233.509764,47.413267
233.51929,9.606246
233.62868,58.583156
233.67844,45.823389
233.75804,51.819091
233.91973,8.3620343
234.110836,28.857993
234.19617,2.9170937
234.46841,28.92144
234.46841,28.92144
234.54577,30.765905
234.95233,36.709975
235.30048,12.65952
235.331376,27.827349
235.41088,0.9047887
235.509151,30.63997
235.735787,5.867855
235.8106,57.785936
235.92887,7.9158931
236.015801,28.595918
236.021426,6.067366
236.02367,37.852579
236.35688,53.851052
236.79889,51.931991
236.80418,38.508561
236.8718,14.265654
236.96534,6.9802745
237.03032,29.266288
237.078231,20.259796
237.25051,6.8615471
237.57165,28.8334
237.78183,38.298136
237.91354,6.6935078
237.92689,42.144226
237.952769,43.179705
238.43101,15.823434
238.67407,4.0742536
238.70538,47.075179
238.89492,54.215142
239.23602,40.132428
239.27954,28.592075
239.79241,26.377919
239.87644,43.220909
239.89941,29.666269
239.9497,31.772873
240.03653,12.572992
240.118931,10.259391
240.18994,2.4492211
240.39952,28.020784
240.467289,-1.774919
240.5233,5.605308
240.64944,31.016375
240.7354,7.7384335
240.736993,-1.467136
240.94625,16.695924
240.949973,-2.770456
241.01139,31.405195
241.47863,5.4907808
241.485219,31.923385
241.648618,24.477143
242.24166,29.698918
242.64553,7.2604647
242.70575,51.866104
