RAdeg,DEdeg,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
9.50151368,-0.99317904,1.6361480689213768e+18,Gaia DR3 2542491347833476096,2.542491347833476e+18,145843302.0,2016.0,9.501495700742675,0.18796247243881226,-0.9931562341781631,0.13997507095336914,0.9183014158316135,0.21990278,4.1759424,7.0484247,-6.789501540281702,0.25341672,1.8928703877347153,0.21607344,0.5086199641227722,-0.01536983,0.11239078,-0.26101133,0.059330292,-0.21040481,-0.0050559887,-0.05311419,-0.1442625,0.39446533,537.0,0.0,533.0,4.0,0.15100377798080444,573.5284423828125,0.0,0.0,95.0,False,--,1.3131372,0.02768847,0.043909192,-0.086508885,-0.040511496,0.040903352,0.07266719,62.0,16.0,0.3890562057495117,68.0,9.0,0.0,0.07613980770111084,58.38166809082031,1.0,0.0,1.0040214,0.4502199,0.72296965,0.4736326,0.47541693,140.50787,-35.106415,22.181711,-44.161057,False,575.0,522.2602992765837,0.8623753190040588,605.6067504882812,18.892648696899414,60.0,168.38805117561435,6.4022098,26.301552,19.772764,59.0,573.5420556524078,7.6516986,74.95618,17.851482,1.4206136,0,3,0,4,0.0,1.9212818,0.8801155,1.0411663,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,115.34521150877447,-63.66687302642661,8.338307836631236,-4.677971213377173,False,False,0.0,False,False,False,False,False,True,False,False,1.4266356e-10,9.933613e-10,0.9999271,3617.057,3596.5535,3648.0906,4.4769,4.1272,4.6462,-1.0823,-1.1604,-0.9182,938.5098,762.4492,1456.7354,0.0359,0.0092,0.0756,0.025,0.0064,0.0527,0.0143,0.0036,0.0301,MARCS,3.2215584240467246e-05
327.9057725,-0.50137182,1.6361480689213768e+18,Gaia DR3 2680833717610238336,2.6808337176102385e+18,320262299.0,2016.0,327.90578096095504,0.6372297406196594,-0.5013639191978337,0.7738223671913147,1.7232820960219046,0.70732266,2.436345,5.216649,4.44279152297757,0.912882,2.7340506902693567,1.190473,0.42800354957580566,0.3908679,-0.41330403,-0.4054761,-0.051171236,-0.42337587,-0.72829133,-0.20492037,-0.12788327,0.6060111,159.0,0.0,156.0,3.0,2.1702778339385986,201.56178283691406,1.3390997648239136,2.1015279293060303,95.0,False,--,1.3403509,0.1784367,-0.13104887,0.18077986,-0.25223863,0.06909749,-0.02549412,18.0,12.0,1.9842867851257324,21.0,9.0,0.0,0.05596358701586723,17.212383270263672,0.0,0.0,1.12557,0.3196921,0.29818514,0.37767503,0.70234245,-77.53027,-34.64445,-50.348366,24.324665,False,180.0,167.01639518359758,1.0784201622009277,154.87135314941406,20.130468368530273,15.0,53.78562028385049,7.5573187,7.1170244,21.011877,19.0,183.17931380109582,12.971544,14.121627,19.090704,1.4188124,0,0,0,0,0.0,1.9211731,0.8814087,1.0397644,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,56.95438297824991,-39.33036237501915,329.9070709612635,11.730449357464698,False,False,0.0,False,False,False,False,False,False,False,False,2.3233435e-10,1.2551899e-12,0.9999941,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,3.535287009746681e-06
328.2014547,-0.48867819,1.6361480689213768e+18,Gaia DR3 2680820042434015232,2.680820042434015e+18,1441754650.0,2016.0,328.2014325702217,0.3404620587825775,-0.48867688656761665,0.2666513919830322,0.9565816564053172,0.38912567,2.4582846,4.691458,-3.5801491418241107,0.34015948,-3.031882914485215,0.3287429,0.20398114621639252,0.5513648,0.08110539,-0.26221517,0.011276735,-0.15678804,-0.25274792,-0.20431493,-0.32923386,0.33651948,178.0,0.0,178.0,0.0,0.15693818032741547,189.77407836914062,0.0,0.0,95.0,False,--,1.2621709,0.084868826,-0.19460845,0.1367361,-0.08094315,-0.23511522,-0.09514463,21.0,13.0,0.554111659526825,25.0,9.0,0.0,0.047060277312994,160.92059326171875,0.0,0.0,1.0065306,0.41406155,0.3373496,0.37503833,0.73982453,-54.042324,-41.618862,-57.636333,25.316637,False,212.0,360.4043589294429,1.2511906623840332,288.0491027832031,19.295391082763672,22.0,90.192024203878,8.610064,10.475186,20.450623,22.0,382.03997706315454,13.554754,28.184942,18.292624,1.3102838,0,1,0,2,1.0,2.157999,1.1552315,1.0027676,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,57.19108123551989,-39.56307499431476,330.1949344813547,11.640459206529034,False,False,0.0,False,False,False,False,False,False,False,False,2.075306e-11,6.015125e-11,0.99999636,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,2.8708137383124323e-05
329.509694,-0.52041271,1.6361480689213768e+18,Gaia DR3 2680116011394780160,2.68011601139478e+18,612960003.0,2016.0,329.5097460119127,0.41361719369888306,-0.5204009242331441,0.4108472764492035,2.615544838765647,0.49550417,5.2785525,11.132238,11.109947077816727,0.63505054,0.7041312330552106,0.4943875,0.33676841855049133,0.32448566,-0.19237125,-0.21513325,0.15487874,-0.028739708,-0.47245857,-0.2298224,-0.37458536,0.036438085,168.0,0.0,168.0,0.0,0.9510019421577454,189.4146270751953,0.7582719326019287,0.46260592341423035,95.0,False,--,1.3222508,0.1263307,0.17943445,0.17708583,0.2817955,-0.33930498,-0.22452703,19.0,13.0,0.8910940885543823,22.0,10.0,1.0,0.04953070729970932,75.52560424804688,0.0,0.0,1.0512031,0.29533625,0.2386882,0.31681842,0.7659772,-63.3954,-28.957281,-55.23233,24.13607,False,185.0,241.2777057199679,1.1263295412063599,214.21591186523438,19.7310733795166,13.0,64.41705510462158,12.845503,5.0147552,20.81604,19.0,282.5604136876611,14.816295,19.070923,18.620117,1.4380834,0,2,0,1,0.0,2.1959229,1.0849667,1.1109562,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,58.16461001212394,-40.639223255858205,331.43521954098316,11.156366743132219,False,False,0.0,False,False,False,False,False,False,False,False,5.3220893e-13,1.709096e-10,0.9999881,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,4.618429488587062e-05
333.3571391,-0.46228189,1.6361480689213768e+18,Gaia DR3 2678624111555381760,2.678624111555382e+18,1364207567.0,2016.0,333.35714362033315,0.5102027654647827,-0.46235465217869115,0.5024757981300354,0.38284360704981024,0.6204057,0.61708593,21.335352,-0.6478439778747107,0.6160599,-21.325514415319564,0.6214924,0.29035693407058716,0.44292784,-0.08488811,-0.33766097,-0.07430376,-0.17371733,-0.23656817,-0.20941651,-0.45096117,0.17221244,167.0,0.0,165.0,2.0,0.3980625569820404,175.74375915527344,0.7704804539680481,0.43273213505744934,95.0,False,--,1.290228,0.13726872,-0.20342304,0.042030644,-0.024196383,-0.023465239,-0.23951182,19.0,14.0,0.9817656874656677,24.0,9.0,1.0,0.19558636844158173,162.93319702148438,0.0,0.0,1.0202938,0.2668658,0.22233905,0.26326022,0.8757453,-49.40969,-43.362453,-56.519062,25.8555,False,194.0,208.70132819249397,1.29689359664917,160.92401123046875,19.888553619384766,15.0,48.17145266106583,5.2508955,9.17395,21.131567,23.0,251.55627416709305,9.958663,25.260044,18.746307,1.4361563,0,1,0,1,0.0,2.3852596,1.2430134,1.1422462,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,61.381466611729,-43.659469288645596,335.11386269195435,9.843913766812827,False,False,0.0,False,False,False,False,False,False,False,False,2.2395321e-13,2.544209e-10,0.9999962,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,7.752149679884343e-05
336.540826,-0.55477634,1.6361480689213768e+18,Gaia DR3 2678003162362694656,2.6780031623626947e+18,1313069049.0,2016.0,336.5408508137439,0.4809355139732361,-0.5547844131024675,0.4217122793197632,0.564258185393207,0.5392275,1.0464195,7.6887455,4.710405719228253,0.6431347,-6.076914153316506,0.56702644,0.1197265088558197,-0.14611469,-0.020224523,-0.13404071,0.025929365,-0.20011364,-0.32721314,-0.02143344,-0.3568313,0.103653245,177.0,0.0,175.0,2.0,-0.8405205607414246,160.48849487304688,0.0,0.0,95.0,False,--,1.5750779,0.12827805,0.17454596,0.19522886,-0.17760767,-0.25286233,-0.20327342,20.0,13.0,0.9147276282310486,21.0,9.0,0.0,0.0395912230014801,3.255099296569824,0.0,0.0,0.9526904,0.15493914,0.21862213,0.33933976,0.84311724,-106.07971,-35.425674,-47.145306,24.49962,False,182.0,194.18927877907672,1.1217093467712402,173.1190643310547,19.96680450439453,17.0,67.35385558098116,7.1228557,9.456018,20.767635,20.0,192.43466096214627,9.094493,21.159472,19.037188,1.3378108,0,1,0,0,0.0,1.7304478,0.80083084,0.9296169,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,64.13828739545737,-46.176537992496115,338.0824394212475,8.595743453124008,False,False,0.0,False,False,False,False,False,False,False,False,1.4244542e-10,3.970086e-10,0.9999962,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,2.2371709082626156e-05
353.8093005,-0.49499205,1.6361480689213768e+18,Gaia DR3 2641316616872331648,2.641316616872332e+18,747239082.0,2016.0,353.80931924812967,0.4379725456237793,-0.4950449608891185,0.3343972861766815,0.05302107738363664,0.51212925,0.10353066,13.379394,9.081501749908698,0.5171147,-9.825196978774816,0.40648758,-0.025557180866599083,0.45582178,0.18969044,-0.12402739,-0.33302346,-0.035027545,0.3346964,-0.0759271,-0.21771885,0.11997529,237.0,0.0,236.0,1.0,0.39604467153549194,248.99989318847656,0.0,0.0,95.0,False,--,1.4121379,0.09280218,-0.3103548,0.09626091,-0.3094823,-0.0014920903,-0.03427897,27.0,16.0,0.7284345626831055,34.0,7.0,0.0,0.045776914805173874,67.8365478515625,0.0,0.0,1.0170646,0.27113053,0.27096313,0.3762574,0.71920085,-82.952194,-26.264654,-54.6716,22.205437,False,287.0,237.1688625366802,1.0320042371749878,229.8138427734375,19.749723434448242,26.0,58.92642592574288,7.1111445,8.2864895,20.912767,27.0,286.5089154385178,8.946152,32.02594,18.605051,1.4564953,0,1,0,1,0.0,2.3077164,1.163044,1.1446724,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,85.29840769170194,-57.68850406525363,354.1206148425839,2.003843201934823,False,False,0.0,False,False,False,False,False,False,False,False,5.3799562e-11,2.8215086e-10,0.99999404,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,5.7382840323652426e-05
2.40127833,-0.50824381,1.6361480689213768e+18,Gaia DR3 2545054339501208192,2.545054339501208e+18,789964539.0,2016.0,2.4013575091676165,0.41679859161376953,-0.5082621182582475,0.33400145173072815,1.0754329680353818,0.50375336,2.1348403,14.792065,12.710962745965286,0.55718744,-7.565488348893281,0.4133302,0.2520711421966553,-0.077525415,0.2938661,-0.18656188,-0.44742355,-0.068124704,0.2116802,-0.20518826,-0.21260783,0.206367,223.0,0.0,221.0,2.0,1.2235965728759766,250.660888671875,0.0,0.0,95.0,False,--,1.4764875,0.0835758,-0.16965602,-0.11247773,0.07632615,-0.055901974,0.039920453,26.0,14.0,0.8017993569374084,34.0,10.0,0.0,0.06208950653672218,59.969505310058594,1.0,0.0,1.0580034,0.22951235,0.47741053,0.38095582,0.24433856,-118.3426,-24.22655,-52.792595,20.776388,False,253.0,250.74639517792048,0.9673033952713013,259.2220764160156,19.689279556274414,26.0,81.96237042807726,8.909071,9.199879,20.554506,28.0,272.59861202528947,8.659581,31.479422,18.659086,1.4140222,0,0,0,0,0.0,1.8954201,0.86522675,1.0301933,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,100.53746227074843,-61.54768611138682,2.0013353780959737,-1.4213547627793381,False,False,0.0,False,False,False,False,False,False,False,False,6.16248e-11,5.628767e-10,0.999993,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,7.572170826000261e-05
7.32184735,-0.59757131,1.6361480689213768e+18,Gaia DR3 2543463728428951808,2.5434637284289516e+18,624915935.0,2016.0,7.321883741991709,0.40571001172065735,-0.5975874865464665,0.2763838768005371,0.9638244155542719,0.5067275,1.9020566,11.57212,11.560951801623606,0.54149646,-0.5082700697432482,0.4571162,0.5378960371017456,0.38294062,-0.024296384,-0.35309556,0.055116512,-0.17231037,-0.07309924,-0.00963109,-0.41687033,0.32483456,381.0,0.0,380.0,1.0,0.856566846370697,416.0826721191406,0.0,0.0,95.0,False,--,1.3988291,0.076359324,-0.048190836,-0.08228241,0.05616446,-0.29775098,-0.027760092,45.0,18.0,0.8178263902664185,50.0,50.0,0.0,0.034143589437007904,62.96520233154297,0.0,0.0,1.0305817,0.23060238,0.6121953,0.31702897,0.14205553,175.09598,-27.991194,42.983078,41.547062,False,409.0,219.0817909924642,0.7693507075309753,284.7619323730469,19.835851669311523,35.0,54.2303147367901,5.9278836,9.148343,21.002937,45.0,259.14276666489553,6.7832866,38.20313,18.714048,1.4303931,0,0,0,1,0.0,2.288889,1.1670856,1.1218033,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,110.68528731550104,-62.9414560938066,6.486989768516142,-3.454763349145821,False,False,0.0,False,False,False,False,False,False,False,False,5.2740427e-11,6.925313e-11,0.9999946,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,3.5052079664161473e-05
325.7204728,-0.08986451,1.6361480689213768e+18,Gaia DR3 2687154157122819200,2.687154157122819e+18,922003500.0,2016.0,325.7204384855891,0.3514305055141449,-0.08989125204515815,0.3767118453979492,0.7035415082325885,0.41240236,1.705959,13.710448,-4.014835488414818,0.47978956,-13.109442958757748,0.4402895,0.26230108737945557,-0.073880136,-0.35419622,-0.22823012,-0.07610162,-0.40558016,-0.9098529,0.15745384,0.1883471,0.5037958,576.0,0.0,565.0,11.0,0.10142170637845993,628.9058837890625,0.6237389445304871,0.6984890699386597,95.0,False,--,1.1939379,0.05802634,-0.01605553,0.08419799,-0.0045177573,0.09132812,0.016691672,66.0,16.0,0.8457342386245728,69.0,56.0,0.0,0.01861322671175003,171.23318481445312,0.0,0.0,1.002438,0.20537655,0.6687154,0.33064717,0.42619142,13.989401,-7.5274553,15.868316,3.9566076,False,589.0,252.93399921512005,0.6819711923599243,370.88665771484375,19.67984962463379,59.0,62.82760735069777,5.2405806,11.988673,20.843166,62.0,289.8923210632411,5.3754277,53.929165,18.592304,1.3945137,0,2,0,1,0.0,2.2508621,1.1633167,1.0875454,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,55.77482524299596,-37.30830711236518,327.94769937197657,12.861828549463198,False,False,0.0,False,False,False,False,False,False,False,False,1.314564e-13,5.4945046e-13,0.9999498,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,5.171578462750496e-05
