RAdeg,DEdeg,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
151.394996,12.174041,1.6361480689213768e+18,Gaia DR3 3881184889663529088,3.881184889663529e+18,885038227.0,2016.0,151.39498242862214,0.06683910638093948,12.174037416723152,0.06612098962068558,1.3204957173771896,0.08072933,16.357077,19.637424,14.262065691808324,0.088216774,-13.498960509971862,0.0762247,-0.43537628650665283,-0.30967766,-0.16392887,0.04116656,0.18862043,0.15888931,-0.5528234,0.31379277,-0.135558,-0.63781434,315.0,0.0,315.0,0.0,0.632358729839325,340.7118225097656,0.0,2.2828865652648215e-15,31.0,False,1.3684474,--,--,--,--,--,--,--,36.0,15.0,0.14994840323925018,41.0,24.0,0.0,0.03582526370882988,25.857181549072266,0.0,0.0,1.0244192,0.15651323,0.58362365,0.30074197,0.38175908,32.400723,36.3315,23.619177,-37.444756,False,349.0,2890.34482386824,1.9744614362716675,1463.8648681640625,17.034992218017578,37.0,922.0890316519407,9.709485,94.967865,17.92661,38.0,2872.769740503517,9.616929,298.72006,16.102144,1.3129432,0,0,0,0,0.0,1.8244667,0.8916187,0.932848,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,225.6710621010388,48.42498315904464,149.1173795472201,0.419410360358626,False,False,0.0,True,False,False,False,False,True,True,False,1.0342021e-13,5.706288e-13,0.9998619,4167.4775,4148.026,4181.1333,4.6699,4.6631,4.6793,-0.0035,-0.051,0.0325,633.8075,619.7415,644.3734,0.5438,0.5206,0.5654,0.3911,0.3742,0.4068,0.2126,0.2037,0.2211,PHOENIX,1.875991752821624e-05
151.406759,41.721667,1.6361480689213768e+18,Gaia DR3 806901587573550208,8.069015875735502e+17,156978719.0,2016.0,151.40738863211328,0.013656890951097012,41.721841794338246,0.013679604046046734,14.15697407621735,0.02097432,674.96704,117.20508,109.77244258966957,0.016302433,41.073614854228765,0.018156318,-0.3299071788787842,-0.06876176,0.07981301,0.26028937,-0.19929776,0.26267472,-0.4004363,0.007831861,-0.030670559,-0.40908068,477.0,0.0,476.0,1.0,0.3793240487575531,460.12213134765625,0.0,0.0,31.0,True,1.3250757,--,--,--,--,--,--,--,55.0,23.0,0.029207943007349968,56.0,24.0,0.0,0.021125473082065582,146.86415100097656,0.0,0.0,1.0116739,0.14894415,0.3364281,0.18208648,0.5184227,-32.588978,40.414986,-9.515984,-26.195103,False,464.0,35470.26337005057,9.325011253356934,3803.777099609375,14.312705993652344,51.0,9273.307199652118,14.969574,619.47705,15.420456,50.0,39074.17558132853,23.349674,1673.4355,13.268171,1.3630427,0,11,0,1,0.0,2.1522846,1.1077499,1.0445347,5.9380374,1.9425896,2,30,6,21,12.956624,--,--,944.11285,--,3600.0,4.5,-1.0,101,--,--,--,12.795343,0.03937825,24,--,NOT_AVAILABLE,178.61930020049178,53.25856122565518,137.8859488935004,27.937667602751358,False,False,0.0,True,True,False,False,False,False,True,False,1.7308995e-13,8.6457566e-13,0.99296397,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,0.0005009501962731119
151.42667,35.447786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.536417,38.448716,1.6361480689213768e+18,Gaia DR3 802944415164718720,8.029444151647187e+17,549124187.0,2016.0,151.53648793537246,0.09067398309707642,38.448362436184496,0.0730099156498909,3.2904851113088873,0.12172056,27.03311,199.45734,52.973773230633235,0.10994303,-192.29406051499564,0.089450024,-0.3649829924106598,0.05678897,-0.041400567,0.1861817,-0.16629262,0.15923569,-0.38693184,0.14584361,0.0012733189,-0.36600274,379.0,0.0,374.0,5.0,5.1217265129089355,550.4322509765625,0.4461492598056793,3.596389055252075,31.0,False,1.3516437,--,--,--,--,--,--,--,44.0,20.0,0.16691438853740692,47.0,21.0,0.0,0.0850740522146225,131.6265106201172,0.0,0.0,1.1933806,0.2988655,0.4551801,0.42673978,0.34183553,-97.25571,28.269295,-13.030595,-32.990578,False,364.0,1867.6844148465689,2.466379404067993,757.257568359375,17.50910758972168,35.0,587.4064322232692,6.6875553,87.83575,18.416195,35.0,1973.9720743976861,13.325802,148.13158,16.509542,1.3714193,0,1,0,2,0.0,1.9066525,0.9070873,0.9995651,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,184.05390603832205,53.80283572892253,139.41524709282336,24.96253389986374,False,False,0.0,True,False,False,False,False,True,True,False,1.03460744e-13,5.167812e-13,0.9998576,3513.4744,3510.0408,3518.6746,4.5235,4.4969,4.5583,-1.581,-1.6051,-1.548,279.9688,270.5512,288.7774,0.0151,0.0057,0.0289,0.0105,0.0039,0.0201,0.0057,0.0021,0.011,PHOENIX,0.0003526885480270006
151.54938,44.530642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.56073,52.855072,1.6361480689213768e+18,Gaia DR3 851554026087721984,8.51554026087722e+17,746152086.0,2016.0,151.56071776729058,0.4174894392490387,52.85482088184109,0.3843289315700531,2.425936556906525,0.57750267,4.2007365,61.03642,-4.11387403626798,0.5811281,-60.89762102337276,0.5530199,-0.1805097460746765,-0.104807615,0.20208196,0.04969825,-0.03150618,0.015328768,-0.13898869,0.22425242,-0.18717611,-0.23193853,407.0,0.0,404.0,3.0,-0.026386024430394173,448.82708740234375,1.0337780714035034,0.5925700068473816,95.0,False,--,1.0891604,0.13346559,-0.21283658,-0.05363098,-0.025422748,0.01759428,-0.01779605,47.0,24.0,0.8821951746940613,50.0,17.0,0.0,0.01920083537697792,21.94715118408203,0.0,0.0,0.9982278,0.249066,0.20521992,0.111107714,0.15413667,-86.895744,49.059906,-0.10322376,-2.3117616,False,395.0,135.37286620076767,0.7194254994392395,188.1680145263672,20.358537673950195,28.0,49.05490157107771,8.336866,5.8840938,21.111835,41.0,146.0710696853647,7.5112453,19.446985,19.336485,1.4413965,0,0,0,0,0.0,1.7753506,0.7532978,1.0220528,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,161.34587979887309,50.10409202474497,132.42836387954506,38.09347921045943,False,False,0.0,False,False,False,False,False,False,False,False,8.127184e-11,2.3711103e-10,0.9999818,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,0.0002464032076209145
151.57608,26.074347,1.6361480689213768e+18,Gaia DR3 738935929137717760,7.389359291377178e+17,1046716159.0,2016.0,151.5763127173859,0.13972654938697815,26.0738675142938,0.10871877521276474,2.7421283871068796,0.16606638,16.512243,202.74277,79.58484404698783,0.1749172,-186.46951918917082,0.12160583,-0.09700571000576019,-0.2878203,-0.32799613,0.06542094,0.011812761,-0.028575793,-0.46840575,0.4424462,-0.25353113,-0.12342196,249.0,0.0,249.0,0.0,0.4373551905155182,264.4326477050781,0.0,0.0,31.0,False,1.3167444,--,--,--,--,--,--,--,29.0,17.0,0.2568100094795227,29.0,15.0,0.0,0.006936190649867058,6.506603717803955,0.0,0.0,1.0184885,0.07168145,0.30039528,0.15223299,0.555838,-91.96863,15.330542,-1.7663987,-25.890535,False,245.0,955.042154482803,1.6078728437423706,593.9786376953125,18.2373104095459,26.0,256.4172144939561,8.772732,29.22889,19.316174,29.0,1027.7868237683072,10.962079,93.758385,17.218138,1.344657,0,1,0,3,0.0,2.0980358,1.0788631,1.0191727,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,204.921819016345,53.23940304595838,144.3256249810901,13.485115601217807,False,False,0.0,False,False,False,False,False,True,True,False,3.0080955e-11,5.1088333e-13,0.9999745,3451.967,3442.6936,3463.6602,4.5875,4.3858,4.6439,-1.4879,-1.5035,-1.4593,334.3708,313.2133,438.1238,0.1672,0.126,0.2121,0.1144,0.0862,0.1453,0.0644,0.0487,0.0817,MARCS,0.0005169817683323279
151.5861,38.800923,1.6361480689213768e+18,Gaia DR3 802969944450244480,8.029699444502445e+17,1173871103.0,2016.0,151.5859941891503,0.0750335305929184,38.80086545161796,0.05981021374464035,2.7775402669259788,0.09712723,28.596926,34.040405,-27.078204264645134,0.09442386,-20.628140230422005,0.08138327,-0.29867032170295715,-0.11980128,0.03355849,0.03964761,-0.014329429,0.09085871,-0.31089097,0.22815536,-0.035379272,-0.43857235,472.0,9.0,467.0,5.0,1.703416347503662,539.0408325195312,0.2833086848258972,1.5799745321273804,31.0,False,1.3035349,--,--,--,--,--,--,--,54.0,21.0,0.14833085238933563,56.0,24.0,0.0,0.04192591458559036,141.13800048828125,1.0,0.0,1.0558237,--,--,--,--,--,--,--,--,False,466.0,1745.150827491803,1.7842738628387451,978.0734252929688,17.58278465270996,50.0,416.60381968728836,9.616049,43.323803,18.789234,46.0,2022.0259033751172,9.882227,204.61237,16.483429,1.3973747,0,7,0,4,0.0,2.3058052,1.2064495,1.0993557,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,NOT_AVAILABLE,183.4534269321589,53.80481360563574,139.3042180139904,25.302608169759818,False,False,0.0,True,False,False,False,False,False,True,False,1.1961551e-13,5.992e-13,0.9982583,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,0.0001001157766893141
151.67727,34.191154,1.6361480689213768e+18,Gaia DR3 747362075151940096,7.473620751519401e+17,601224407.0,2016.0,151.6770552251876,0.1426083743572235,34.19106923872723,0.11147698014974594,6.187796145485426,0.19207832,32.214962,48.41632,-44.836450624335534,0.20243326,-18.271088932918488,0.15002102,-0.375629186630249,-0.3823306,-0.15601496,-0.06166876,0.032697972,-0.09592404,-0.31943634,0.3839441,-0.039039873,-0.32394,314.0,0.0,314.0,0.0,104.87776184082031,16502.7578125,1.2488471269607544,650.822509765625,31.0,False,1.3654237,--,--,--,--,--,--,--,37.0,18.0,0.299519807100296,41.0,24.0,0.0,0.017297621816396713,101.18272399902344,1.0,0.0,7.44214,0.27582666,0.51714176,0.25617898,0.2976432,-132.72395,30.845097,-12.418666,-36.52586,False,337.0,35627.483448253195,27.988353729248047,1272.9395751953125,14.307904243469238,38.0,11207.869005503906,38.318188,292.49475,15.214735,36.0,35777.399212283184,97.9385,365.30475,13.3638735,1.3187928,0,2,0,2,0.0,1.8508615,0.9068308,0.94403076,-27.344397,6.6978745,2,21,6,14,9.168792,--,--,759.15216,--,3800.0,4.5,-1.0,101,--,--,--,12.964213,0.05270514,15,--,NOT_AVAILABLE,191.2755858042436,54.124859691176574,141.288674623464,21.068186422358348,False,False,1.0,True,True,False,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,0.000197724666113513
151.694412,53.562643,1.6361480689213768e+18,Gaia DR3 852364061215516416,8.523640612155164e+17,1173060208.0,2016.0,151.69440461040702,0.037674929946660995,53.56259564766594,0.0365578718483448,2.740295573431777,0.054021355,50.726154,23.13281,-10.523035740909375,0.052989494,-20.600791801343522,0.053458855,0.016574924811720848,-0.06875747,0.060115997,0.10678297,-0.069988266,0.037796777,-0.39223292,0.0070714285,-0.04006742,0.15143229,471.0,0.0,471.0,0.0,0.13155123591423035,491.88848876953125,0.0,0.0,31.0,False,1.3307354,--,--,--,--,--,--,--,54.0,24.0,0.07974483072757721,55.0,24.0,0.0,0.011123077012598515,33.21016311645508,0.0,0.0,1.003596,0.3485879,0.10174437,0.05419507,0.051898863,-63.91094,-14.321949,-16.09285,-5.5212913,False,470.0,3606.766120423251,2.5330557823181152,1423.8795166015625,16.794572830200195,54.0,997.7305230861868,8.456317,117.98641,17.84101,52.0,3837.1054121254474,10.340082,371.09042,15.787887,1.3404906,0,2,0,1,0.0,2.0531225,1.0464363,1.0066862,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,VARIABLE,160.29021508713427,49.88768495246503,132.1161378195713,38.76245637271276,False,False,0.0,True,False,False,True,False,True,True,False,1.2558459e-13,6.294795e-13,0.9976672,3927.9163,3866.51,3945.153,4.7245,4.7091,4.8047,-0.1178,-0.4562,-0.0357,403.9949,335.0318,420.7371,0.8129,0.7597,0.8387,0.5694,0.5315,0.5876,0.3173,0.2968,0.3271,MARCS,4.282451548271503e-05
