ID,RA,Dec
1.57E+18,186.8965222,54.85521337
1.03E+18,123.9464686,54.849603
3.08E+18,125.1614727,0.454049
3.42E+18,90.33771689,21.986175
1.28E+18,229.1576431,34.056305
1.03E+18,126.4591811,56.472481
3.69E+17,11.38899072,40.456205
3.66E+17,9.943293578,36.017881
1.49E+18,219.0099508,45.088904
2.57E+18,29.72837053,8.847509
3.81E+17,8.431442708,40.875095
1.42E+17,44.62549327,36.676034
3.76E+17,16.95709866,43.681128
3.42E+18,90.02979635,22.324888
1.41E+17,43.18555442,36.724108
1.54E+18,190.9172135,46.613912
1.03E+18,125.3919885,55.950409
1.03E+18,128.7184304,57.110399
1.55E+18,200.8945521,47.860781
1.08E+18,122.2320088,57.486809
1.41E+17,40.21319984,35.279175
3.75E+17,11.74678224,42.793168
3.98E+17,19.50957386,45.169243
5.76E+18,136.9375607,-4.537276
7.71E+17,171.4302247,41.470697
1.04E+18,123.550706,57.974638
1.04E+18,124.5373744,57.620163
3.81E+17,9.348940388,40.251592
1.03E+18,123.486533,56.638618
1.42E+17,42.30422475,37.250213
1.41E+17,39.99728705,35.719525
1.03E+18,122.2795097,56.063918
1.56E+18,195.0438253,49.30842417
3.81E+17,7.906254178,40.666014
1.03E+18,124.0559379,54.603791
3.44E+18,96.25285779,30.946888
3.73E+18,194.3120138,9.207308
3.81E+17,10.65718107,41.99713
3.74E+17,13.50126381,40.808819
3.68E+17,12.90038113,39.937191
1.40E+17,44.76875169,35.649617
3.43E+18,90.1274161,24.594184
4.01E+18,186.5169273,25.889992
3.74E+17,14.41738622,40.936211
7.48E+17,156.8140564,30.778978
2.08E+17,82.89463604,45.590561
1.26E+18,212.2868866,27.89851
3.43E+18,88.42582709,23.773152
1.03E+18,124.2986952,56.493207
3.98E+17,20.36926017,45.426501
4.01E+17,16.97725003,46.679823
8.47E+17,179.1949502,59.65138
1.40E+17,41.97961244,34.619733
1.41E+17,43.10996933,37.173013
3.42E+18,90.94602953,23.594141
2.11E+18,279.8238981,41.408379
3.69E+17,10.43740782,40.086058
3.28E+18,56.52869208,9.166142
3.85E+18,149.5240346,4.980321
1.04E+18,124.7293324,58.002616
2.10E+18,279.466021,38.458174
3.42E+18,92.20306912,21.622167
3.74E+17,13.78590564,40.890079
1.37E+17,44.1160374,33.275669
4.00E+18,166.0470566,27.351955
4.00E+18,166.0470566,27.351955
3.42E+18,91.82559543,21.277392
3.65E+18,219.3817594,-2.549512
1.03E+18,123.8827062,56.504096
3.68E+17,10.01613717,38.696564
7.51E+17,161.9516167,36.231371
1.03E+18,124.4917163,54.939176
1.16E+18,221.9728222,5.435021
1.03E+18,124.8126165,54.227651
3.77E+17,16.70246942,45.719313
1.03E+18,121.6271228,55.723621
1.03E+18,125.6357239,57.354132
1.40E+17,43.30742155,34.752529
3.28E+18,66.86855754,3.604713
7.75E+17,164.1756072,37.001042
7.75E+17,164.1756072,37.001042
3.77E+17,16.53422394,45.019188
3.27E+18,50.83391182,3.986949
4.46E+18,242.8162687,13.798728
3.38E+18,93.06052286,21.889001
1.04E+18,125.3261493,58.37349
2.54E+18,6.537288408,0.41416577
6.95E+17,140.8119295,27.505394
1.29E+18,224.5488709,31.252375
1.42E+17,43.80315006,37.273131
8.33E+17,165.2714969,48.93336
3.81E+17,9.641544283,41.247308
8.84E+17,106.73985,27.604662
8.84E+17,106.73985,27.604662
3.69E+17,11.4213353,39.493078
1.08E+18,121.1136275,56.757775
6.25E+17,153.9805304,19.101987
4.58E+18,271.4702028,23.323303
3.43E+18,93.31855148,23.815612
1.03E+18,125.6607399,57.552361
3.43E+18,90.15687156,24.91894
1.49E+18,217.7927135,39.617598
1.35E+17,39.9275407,34.738052
1.38E+18,232.9453468,38.128144
1.46E+18,198.5002935,28.784733
6.68E+17,118.727626,18.276161
1.04E+18,123.6451042,57.498853
1.04E+18,124.9748535,58.248513
1.37E+17,43.15549175,33.180592
1.04E+18,123.861034,57.931012
3.08E+18,125.9978724,0.553906
1.03E+18,125.1390829,57.540154
6.55E+17,121.4187023,14.960658
1.40E+17,43.61551984,35.482606
1.46E+18,207.235041,33.797174
3.68E+17,12.19324463,38.56402
1.41E+17,40.78877516,34.657693
1.03E+18,123.1702519,56.593905
1.03E+18,128.7882218,57.332883
3.09E+18,125.0472297,2.428761
1.42E+17,43.1773813,37.542273
1.60E+18,231.3132763,53.16473
1.04E+18,123.2955241,57.50116
1.41E+17,41.00884162,35.158534
7.40E+17,153.1976766,27.791299
1.63E+18,248.7120944,63.854385
1.40E+18,233.5096068,47.413267
3.42E+18,91.14679099,21.125694
1.03E+18,123.9497997,56.271209
3.82E+17,9.482911266,42.610143
1.41E+17,43.3726355,36.128449
1.03E+18,125.1826208,54.005612
1.28E+18,231.4450322,33.264487
8.65402E+15,46.08654772,8.617085
4.03E+18,184.3416891,36.109645
1.59E+18,222.7716906,48.617741
1.40E+17,42.40505054,34.710841
2.74E+18,358.3936357,2.910064
1.39E+17,45.43999275,35.283531
3.81E+17,9.530176345,40.156058
3.69E+17,11.05154075,40.422922
1.90E+18,339.1589236,32.417622
1.29E+18,220.2453582,34.155241
3.69E+17,11.96839092,40.870441
1.47E+18,196.2431079,33.594124
1.03E+18,125.3628967,57.027867
3.76E+17,15.81787269,43.902583
1.35E+17,40.34916448,34.173
2.77E+18,359.943948,18.246032
3.97E+17,20.92028196,44.197088
1.02E+18,143.4127908,54.910629
1.41E+17,42.30826888,36.870866
1.03E+18,122.4073335,56.507894
1.03E+18,127.7626781,57.549958
6.86E+17,134.7815076,23.068578
3.43E+18,89.62531348,25.055699
1.27E+18,221.7466362,24.445377
3.70E+18,188.8141692,2.400871
1.28E+18,216.8998757,27.809296
3.74E+17,18.15456666,44.330458
1.03E+18,125.8808883,57.325091
1.34E+17,42.11828417,32.77267
1.41E+17,41.92330953,35.63516
1.40E+17,42.38752426,33.967589
1.52E+18,188.4858113,34.946035
1.03E+18,128.6583382,56.366817
3.09E+18,123.1295625,2.055108
1.42E+17,41.16659849,37.089598
3.43E+18,90.26155192,24.382225
4.01E+17,16.83941408,46.812226
3.74E+17,13.17057468,39.940337
1.45E+18,205.4869317,24.866609
3.98E+17,20.88587349,44.975813
4.42E+17,52.37198418,49.598084
1.40E+17,43.5023848,34.83863
4.49E+18,265.2332399,11.271523
1.03E+18,123.3266291,55.819084
4.02E+18,186.7969892,31.611158
2.10E+18,278.5711145,37.699055
3.42E+18,90.01754407,23.532729
1.03E+18,121.2111335,55.371693
3.75E+17,13.65242632,42.036191
1.08E+18,115.2798261,57.810833
6.83E+17,122.5023749,26.724023
1.08E+18,121.197365,57.018508
3.87E+17,10.11078113,42.957055
3.42E+18,90.29407815,22.410403
3.43E+18,90.05457257,25.013324
3.68E+17,13.17702601,38.733446
3.08E+18,122.5275427,0.043696
6.92E+17,137.1246884,27.247431
1.44E+18,201.5682175,20.7111
7.03E+17,131.5047556,27.383889
8.84E+17,106.8578107,27.502116
2.57E+18,33.48790056,9.744216
1.03E+18,123.4013913,56.364007
1.28E+18,218.1494277,30.589857
3.81E+17,10.03897646,42.446919
1.09E+18,113.5083909,58.034714
3.09E+17,20.18989406,30.121093
1.41E+17,39.92625049,35.609015
3.87E+17,11.2158869,41.937179
3.44E+18,97.19479762,32.345406
3.77E+17,17.61632697,44.623999
8.43E+17,165.8067072,52.973195
7.93E+17,178.9332378,53.210506
7.12E+17,135.0000396,30.194096
3.81E+17,10.66745915,42.061551
1.37E+17,45.15512641,34.025107
3.87E+17,11.2791509,42.170844
1.03E+18,124.383286,56.703818
1.47E+18,200.289728,32.894413
3.69E+17,9.892621761,39.820227
2.78E+18,16.86765415,16.969535
1.03E+18,124.1990917,55.654831
1.41E+17,42.15955493,36.424187
3.69E+17,11.44117105,39.830016
3.74E+17,18.653531,43.673717
2.78E+18,18.20773428,17.815977
8.35E+17,156.2590531,49.376447
1.03E+18,124.3395015,56.852943
1.78E+18,320.5657531,15.383074
1.03E+18,123.8820914,54.476872
1.04E+18,126.689823,57.897165
1.51E+18,210.0817603,52.223813
1.41E+17,40.26250496,35.696994
2.74E+18,359.9918895,0.9699681
4.53E+17,42.71429701,54.199108
3.89E+18,158.0901187,14.143201
2.48E+18,22.80125618,-2.27288
1.03E+18,121.7580087,56.229112
4.01E+18,179.7107622,28.7188
3.81E+17,7.927139836,40.881531
1.39E+18,243.2401137,45.268425
1.40E+17,42.4375173,33.27156
3.42E+18,89.78100318,23.441692
4.42E+18,230.2300914,1.3351678
1.35E+18,262.2243603,43.865028
7.00E+17,137.39259,32.199883
3.09E+18,125.2795536,2.408665
3.42E+18,90.51805757,23.956018
1.32E+18,244.9905101,28.626753
5.77E+17,136.7665459,1.782938
3.43E+18,93.21098224,24.466242
1.40E+17,42.66296826,33.934422
1.41E+17,41.01528926,35.10901
3.43E+18,91.2077133,25.415771
3.57E+16,45.90005538,18.197299
1.40E+17,43.89797452,35.341954
1.34E+17,40.77994938,34.114003
3.69E+17,11.91863012,40.577141
1.40E+17,43.45663403,34.868713
1.40E+17,43.889554,35.270022
7.51E+17,161.4168644,35.845749
7.73E+17,174.2561375,43.480002
1.03E+18,127.6444468,56.575433
1.51E+18,191.0239583,31.635642
1.40E+17,44.09790315,35.392848
1.35E+17,40.3927664,34.358731
6.83E+17,125.1125203,26.36614
3.38E+18,104.1920068,22.867841
3.38E+18,104.1920068,22.867841
3.37E+18,93.82136934,17.63368
1.03E+18,122.6748627,56.016947
1.40E+17,43.09462044,33.720389
3.74E+17,17.9289989,43.909431
3.77E+17,17.40133858,44.116114
1.03E+18,127.4753023,57.496273
1.42E+17,42.24237744,37.249131
1.16E+17,45.4104349,27.147166
1.41E+17,40.43719141,36.090013
3.44E+18,93.36004577,29.103219
3.42E+18,90.65692007,21.40209
1.41E+17,43.30879252,36.841118
3.43E+18,90.15065049,29.524771
2.51E+18,28.52293249,-1.06983042
3.09E+18,123.6391206,0.989869
3.43E+18,91.47018603,27.718642
3.74E+17,14.07166792,41.582196
7.30E+17,164.6556004,26.577105
3.64E+17,11.99492138,35.678462
1.40E+17,41.40929883,34.140056
3.98E+17,19.58194244,44.639005
1.38E+18,236.0232777,37.852579
1.08E+18,121.7707029,57.715739
3.43E+18,91.86931664,25.424068
7.77E+17,163.2297539,41.085913
7.40E+17,152.6969629,28.053616
3.75E+17,12.69301636,41.19054
1.08E+18,122.3457447,58.275816
3.82E+17,7.303945751,43.526349
3.43E+18,89.41307499,25.239616
1.41E+17,41.79026892,36.326959
3.69E+17,10.32895842,40.715241
3.42E+18,92.45056311,21.831467
7.57E+17,169.473571,31.401831
3.69E+17,10.8967671,39.536999
8.21E+17,146.0829631,45.192288
6.39E+17,139.7846943,23.84092
3.68E+17,10.51002912,39.389241
1.04E+18,124.067614,58.148697
1.40E+17,42.24538331,33.142296
3.81E+17,9.146691942,39.871593
1.54E+18,186.5656093,43.396021
1.40E+17,41.70878988,34.864906
3.74E+17,14.32582044,40.418436
3.75E+17,11.4628014,42.427993
3.87E+17,11.31984707,42.348293
6.97E+17,142.5159964,29.330685
3.98E+17,20.21561604,46.178784
3.69E+17,10.72902409,40.261353
1.04E+18,123.9865241,57.829724
3.69E+17,11.95233534,40.751701
2.74E+18,358.6866643,4.21815
2.74E+18,358.6866643,4.21815
3.82E+17,8.351035286,42.025303
3.81E+17,9.522269224,41.493433
1.08E+18,122.1348111,58.206669
1.04E+18,123.4241726,57.373761
9.38E+17,99.13378993,32.878612
1.03E+18,125.2722949,57.564204
1.78E+18,329.7577717,16.836317
1.03E+18,122.5783003,56.674656
2.72E+18,332.2198813,5.417843
3.68E+17,12.87241005,38.762159
6.75E+17,119.0838597,23.709234
1.45E+18,207.9788291,26.431479
1.41E+17,41.55185557,35.268413
2.87E+18,353.9743899,33.517087
1.22E+18,237.0782425,20.259796
3.98E+17,19.59161763,44.582127
8.74E+17,117.8335273,26.424276
1.37E+17,44.86261807,34.526226
1.47E+18,203.2469897,35.282329
1.03E+18,123.0712528,55.25436
1.53E+18,192.5535874,41.89794
3.39E+18,102.1530564,27.605167
1.19E+18,235.3004153,12.65952
1.03E+18,122.4077766,56.185175
1.03E+18,124.9801724,56.995087
1.40E+17,42.26691711,35.566324
8.30E+17,161.1402311,45.993887
8.90E+17,106.7247713,31.653439
8.90E+17,106.7247713,31.653439
3.42E+18,90.60310397,23.421186
1.42E+18,243.6013673,50.655236
2.51E+18,29.47158983,-0.82844519
3.82E+17,9.634518173,42.182654
3.43E+18,91.05835934,24.795697
1.66E+17,63.04225795,30.927847
3.43E+18,90.47807578,24.317269
3.88E+18,154.110807,11.184805
3.63E+17,14.29238522,35.077849
1.59E+17,70.68929152,30.245564
1.41E+17,43.71027035,36.530151
4.42E+18,236.689498,4.38101079
9.96E+17,94.6851215,54.77182
1.27E+18,230.8514073,27.003027
3.81E+17,9.948559102,41.562109
3.69E+17,10.53285151,39.597995
3.13E+17,17.21220316,31.538747
3.42E+18,91.67441199,22.931939
3.77E+17,17.78301363,44.83142
1.90E+18,337.2863279,32.804981
8.74E+17,120.0083507,27.058712
1.31E+18,249.5712786,28.025334
8.10E+17,151.5350417,45.13868256
1.37E+17,43.5773962,32.937548
6.67E+17,118.0898251,15.341365
6.11E+17,135.7638094,17.513809
1.03E+18,121.8340313,55.737915
1.42E+17,45.07023073,36.137767
1.41E+17,40.76616459,35.210447
1.41E+17,41.09701472,35.487523
1.03E+18,123.8321582,54.174202
3.87E+17,11.21800601,42.574019
1.42E+17,44.84836267,36.191998
1.48E+18,212.3338961,32.730764
8.56E+17,165.0966416,54.554729
3.69E+17,10.25102309,39.26516
3.75E+17,12.90735821,42.235324
1.08E+18,122.278101,57.756717
3.98E+17,18.789941,45.082508
7.48E+17,156.9483421,30.557894
3.35E+18,91.77000713,17.047864
1.03E+18,124.5612933,55.59211
1.47E+18,203.5877723,36.426141
4.43E+18,234.9471141,4.466338
1.16E+17,46.54578901,28.273818
3.43E+18,93.32492863,24.314093
6.98E+17,137.4566911,28.478821
7.90E+17,169.8266531,48.631719
3.68E+17,12.18532135,38.970558
3.42E+18,90.59217391,22.058282
2.81E+18,13.22679698,25.926071
1.42E+18,244.4760957,51.206696
3.82E+17,9.593719733,42.481288
3.08E+18,125.8182266,1.151272
4.01E+17,17.76539825,46.016526
1.03E+18,123.2965314,57.03544
3.68E+17,12.24372411,38.535294
1.03E+18,127.5544132,55.003914
9.56E+17,96.24411462,39.379698
1.03E+18,124.612199,56.90602
3.98E+17,19.96823765,44.666931
3.87E+17,10.26506877,42.850689
2.11E+18,278.6934856,41.864388
2.50E+17,59.53538818,50.108767
1.93E+18,343.9167787,40.23855
1.28E+18,230.873408,34.59202592
1.03E+18,124.221239,56.718981
3.74E+17,13.80682816,40.359849
8.88E+17,103.9930332,29.310486
3.97E+17,21.40560654,45.840153
3.42E+18,92.35081495,21.722045
3.36E+18,109.8866726,17.313244
4.04E+16,58.37555103,15.753611
3.74E+17,13.29230701,40.000011
3.43E+18,96.7348399,28.512177
1.42E+17,42.51600252,37.011507
2.57E+18,20.51810404,7.088889
1.40E+17,42.0670008,33.852244
3.75E+17,11.83092946,42.670391
3.75E+17,11.54129299,42.118521
3.42E+18,90.7622546,23.742311
1.03E+18,122.8071139,56.18233
3.42E+18,90.31062573,23.628292
3.42E+18,90.31230339,22.699988
1.40E+17,41.93733059,34.849581
1.56E+18,206.8987519,55.629866
1.41E+18,245.8342968,47.729472
2.12E+18,278.0112029,49.650689
1.03E+18,125.3834784,57.671334
1.41E+17,40.64612569,34.571052
1.03E+18,122.5512053,55.876299
5.98E+17,133.6273359,9.717136
3.43E+18,88.73179573,24.477438
1.46E+18,198.2798187,26.180315
7.30E+17,164.3024921,26.664398
3.74E+17,14.07980156,41.443419
1.42E+17,43.67853046,37.224983
1.94E+18,349.1629952,42.471771
3.43E+18,92.41840447,23.454111
1.40E+17,44.86340382,35.766647
1.03E+18,123.1526785,56.263504
2.56E+18,20.61377856,1.682868
1.41E+17,42.31758462,36.908707
2.10E+18,287.3608425,39.45348065
1.03E+18,124.3952592,56.839469
3.40E+18,85.39920567,18.396872
3.98E+17,19.45694824,44.857763
1.03E+18,128.8203442,56.283117
1.04E+18,127.2256458,57.794662
4.00E+18,167.9108126,27.607193
1.93E+18,343.2856819,39.124414
1.40E+17,42.14694396,35.026658
1.23E+17,46.29031831,29.044342
3.68E+17,12.90209556,39.296231
3.38E+18,92.70258674,21.466435
1.89E+18,341.2474186,30.72303336
3.94E+18,190.1810417,18.04144
1.76E+17,63.81271991,34.255504
3.66E+17,6.488551652,35.21418
1.65E+17,66.43991059,29.853321
1.03E+18,122.4773543,55.665295
1.08E+18,121.2720914,56.18233
3.85E+18,148.607706,5.713458
2.86E+18,0.770691626,30.336443
1.37E+17,45.35861167,35.25318
1.03E+18,124.8477899,55.35716
2.59E+18,18.41254724,14.923885
4.57E+18,251.8185529,22.08939235
6.48E+17,144.9248038,27.861388
3.27E+18,51.16932872,1.403675
1.03E+18,124.3774809,55.811544
6.97E+17,141.684801,30.326843
6.48E+17,143.9596636,26.783241
3.42E+18,89.78935378,23.779114
3.87E+17,10.02124852,42.708547
3.68E+17,13.57494962,39.169209
1.03E+18,123.9244505,56.396328
1.03E+18,125.3192796,54.153415
2.70E+18,330.9205113,4.750311
1.42E+17,44.19283199,37.057911
2.48E+16,39.03557565,9.911385
2.48E+16,39.03557565,9.911385
1.40E+17,42.45900314,33.144411
3.42E+18,89.47017418,21.871249
4.01E+17,18.63342413,47.54689
1.08E+18,122.4358677,58.05542
7.82E+17,164.479564,44.613329
3.42E+18,91.12215671,22.551785
1.03E+18,122.6290339,55.795668
2.53E+18,20.82771717,-0.841467
3.96E+18,194.6928928,26.292154
3.69E+17,11.3112907,39.895575
6.94E+17,141.9249752,26.686733
1.34E+18,255.7169945,33.164503
1.28E+18,229.9064438,30.099913
3.16E+18,110.3981937,10.040196
1.27E+18,232.4824124,30.279869
1.08E+18,121.5746959,58.035459
3.38E+18,96.07025589,24.487188
1.03E+18,122.049838,55.697882
1.04E+18,127.0356936,58.153776
1.04E+18,126.577714,58.054352
1.42E+17,45.33166165,36.197084
1.03E+18,124.5940415,54.072269
3.81E+17,9.472383081,40.559487
3.43E+18,92.60263433,24.132868
3.69E+17,10.53494099,39.706012
1.37E+17,43.21928115,32.748438
1.66E+18,207.0452436,56.976477
1.42E+18,261.4324718,53.42635221
3.42E+18,91.89224779,21.394695
1.08E+18,123.0336275,57.971691
3.88E+18,148.7130025,8.864641
3.88E+18,148.7130025,8.864641
3.43E+18,92.34839184,23.400447
6.74E+17,118.0114437,20.677186
3.89E+17,9.235074536,46.218575
3.89E+17,9.235074536,46.218575
3.42E+18,90.26991485,24.361525
8.05E+17,154.5002519,42.067624
3.01E+16,49.76245061,14.800265
3.31E+17,31.47847162,37.833511
1.03E+18,122.4448938,56.765629
2.58E+18,15.49905089,9.469704
4.43E+18,235.735724,5.867855
1.40E+17,42.44959734,35.214197
1.03E+18,128.1668086,56.419716
8.77E+17,120.0814246,29.400608
3.42E+18,90.30436512,22.467972
4.01E+18,186.9357606,26.188286
2.69E+18,324.0552496,1.53794
3.81E+17,8.161319442,39.474355
1.43E+17,43.53121144,37.412556
1.57E+18,201.7631079,55.61032196
3.09E+18,123.9534682,1.649098
1.03E+18,124.1691593,55.353725
1.03E+18,126.3301036,56.696633
1.40E+17,41.26884035,34.613587
1.40E+17,42.35556585,35.14059
1.35E+17,40.47907124,34.390104
1.03E+18,125.6949998,57.403793
2.84E+18,349.8434684,24.818665
3.42E+18,91.25199578,21.45003
1.03E+18,123.6545942,56.773346
1.59E+17,68.88257327,29.270066
1.46E+18,205.4090797,31.597002
2.61E+18,341.1610591,-9.9955292
3.67E+17,12.02919445,37.367229
8.46E+17,174.1905731,57.327462
1.03E+18,123.6930138,55.864258
7.63E+17,164.4441831,36.128337
7.63E+17,164.4441831,36.128337
1.04E+18,123.731212,57.19039
3.76E+17,16.02471109,43.567073
6.29E+17,150.8343599,20.51206
3.73E+17,17.62546086,42.884999
1.41E+17,43.65360791,35.946571
2.50E+18,43.56686285,-0.810883
3.98E+17,18.99030253,44.83731
7.93E+17,147.5950372,31.426949
3.68E+17,13.10769716,38.972842
3.17E+17,22.4346243,34.047003
1.03E+18,121.6628292,55.612851
4.01E+18,185.1094947,29.313051
1.03E+18,121.74341,55.734212
9.94E+17,100.7340442,53.569999
1.08E+18,120.9923583,56.970898
6.61E+17,130.9365988,20.177652
1.03E+18,123.8220661,55.122476
3.81E+17,8.71794753,41.741821
3.81E+17,8.71794753,41.741821
3.72E+18,205.7622306,5.852435
1.40E+17,42.04863248,35.027632
3.69E+17,11.0153162,39.691946
8.80E+17,115.2856918,30.692665
2.26E+17,61.51458996,37.146368
3.43E+18,90.79042897,24.924697
2.56E+18,19.67659978,5.728051
1.08E+18,121.3553959,57.844003
3.38E+18,93.27848341,22.373676
1.04E+18,124.3242678,57.343073
1.40E+17,41.63711747,34.317356
4.43E+18,236.0213743,6.067366
1.03E+18,123.4218217,55.935118
4.02E+18,173.4423977,31.271538
1.42E+17,42.40721116,37.032489
1.40E+17,42.63308515,33.44594
3.66E+18,209.110922,1.94433
3.74E+17,13.56522769,40.908678
1.40E+17,44.47943112,35.557327
3.42E+18,90.81897636,22.883513
1.31E+18,252.0029689,28.055309
3.79E+17,6.225278333,38.825774
1.08E+18,120.9460498,55.884008
3.76E+17,17.30969386,43.210056
3.43E+18,90.73135876,25.5405
3.42E+18,90.35135292,22.957841
3.69E+17,11.03664955,39.274912
1.04E+18,123.8746201,57.957248
3.84E+18,140.2556155,0.349111
1.03E+18,125.4636374,53.789455
3.98E+17,18.90238822,44.603572
3.73E+17,17.29051627,42.959464
3.42E+18,91.88733651,22.742444
7.58E+17,170.5184194,33.215931
1.56E+18,207.4748447,52.228633
3.42E+18,89.68677797,23.599268
1.03E+18,122.633594,56.071844
3.36E+18,101.4333229,17.665122
3.74E+18,199.8837793,14.768121
1.42E+17,42.85098106,37.262911
3.42E+18,90.4069562,21.980196
3.40E+18,73.15387676,14.715187
1.40E+17,42.0546325,34.859895
3.81E+17,10.16126774,42.175279
1.06E+18,160.5200062,63.285639
3.54E+17,35.09348689,46.922071
2.55E+18,7.598453475,5.151162
3.42E+18,90.29701368,22.810314
7.48E+17,157.9800402,31.901621
3.95E+18,186.5862145,16.965221
1.03E+18,123.9472589,56.448306
4.03E+18,181.9915875,33.015972
8.72E+17,112.8579467,26.415825
1.40E+17,42.43468693,33.765797
6.96E+16,52.99400353,26.265881
1.08E+18,123.2278845,58.219688
1.56E+18,195.8184056,50.083281
1.03E+16,49.91789326,6.794054
2.22E+18,332.2522608,68.819145
1.18E+18,217.0350266,7.786712
3.64E+17,14.64825322,36.331095
1.03E+18,123.8986628,56.960756
3.43E+18,91.86300405,24.905987
2.19E+17,58.39424969,33.704065
3.42E+18,90.28307094,23.058299
3.38E+18,91.75166527,20.948645
7.30E+17,163.7430214,26.281137
3.38E+18,92.15854401,21.314446
2.12E+18,275.4999308,49.861487
1.03E+18,125.5346707,55.981361
3.75E+17,11.89064087,42.982148
1.03E+18,127.5838279,57.595047
3.42E+18,92.30589767,21.627964
1.03E+18,125.4191722,53.878207
7.94E+17,146.2685797,32.813897
1.41E+17,42.11888262,35.831521
3.81E+17,9.518785617,40.774343
4.02E+18,175.7317889,29.859303
1.08E+18,121.9466344,57.407763
9.09E+17,122.0083076,38.873004
3.65E+17,10.38161439,34.801012
8.84E+17,104.882667,27.835306
8.34E+17,157.5999127,48.113734
3.98E+17,19.93752922,44.617778
1.51E+18,190.8927555,30.57998285
3.39E+18,80.82120292,11.400004
3.43E+18,95.95797217,29.391278
1.04E+18,123.8165362,57.440924
1.22E+18,235.33134,27.827349
1.03E+18,123.7227883,55.440837
2.76E+18,356.8243224,10.377375
1.03E+18,124.7029873,55.771
1.03E+18,122.1765662,56.107493
3.80E+18,164.5992961,-1.866168
3.80E+18,164.5992961,-1.866168
3.80E+18,164.5992961,-1.866168
3.89E+17,8.148190639,45.49226
1.03E+18,126.0974396,56.436579
3.80E+18,165.6537796,-2.08073
3.42E+18,90.80008732,21.834958
1.03E+18,123.1909435,55.800586
3.87E+17,11.2565992,42.07225
1.41E+17,40.64872855,35.223299
3.98E+17,19.5708271,45.328014
1.08E+18,122.5452779,58.072952
2.56E+18,11.00534163,8.294334
3.81E+17,9.767564589,40.717378
3.42E+18,91.07836545,21.311684
1.75E+18,306.6363557,9.145753
6.74E+17,119.717336,21.859741
1.40E+17,43.98278014,35.475124
1.40E+17,42.8858744,34.207645
1.52E+18,194.2250716,33.207457
4.06535E+15,47.61186481,5.621268
1.08E+18,122.1878208,57.091864
3.74E+17,13.78211267,40.928093
1.03E+18,121.165438,55.113179
3.74E+17,17.89616876,44.444034
3.98E+17,18.94287241,45.066033
3.43E+18,92.27045548,25.055826
1.37E+17,45.40658188,34.154599
3.42E+18,88.75411785,22.311026
3.81E+17,8.815239726,41.546487
3.77E+17,15.23954925,44.0748
1.47E+18,204.5660783,33.331581
1.47E+18,204.5660783,33.331581
8.52E+17,151.6944046,53.562643
1.75E+18,304.6217216,9.820768
4.02E+18,172.137481,28.641666
3.83E+18,146.1353617,-2.673122
2.08E+17,83.62483252,46.076852
3.20E+17,21.56487457,35.341851
1.37E+17,43.39570315,33.040475
3.44E+18,98.61672558,31.07654
1.03E+18,123.4165537,56.378915
1.03E+18,121.5530619,55.749378
1.03E+18,123.5089707,55.813118
1.06E+18,173.0635061,67.27195
9.26E+17,118.2907978,44.501576
2.72E+18,331.3464222,6.489502
1.41E+17,42.76101087,36.600478
3.78E+17,15.21285832,46.09464
1.88E+18,338.7213606,26.107874
6.96E+17,139.7612901,28.348576
3.08E+18,125.6300884,1.092371
3.42E+18,92.05973129,21.796293
3.43E+18,91.50930756,25.640154
1.33E+18,248.2987378,37.38994
3.69E+17,11.1248357,39.580281
1.40E+17,41.04477761,34.37091
2.97E+17,23.03996289,28.235436
3.42E+18,92.66477043,22.055086
7.76E+17,164.3468689,40.019995
1.41E+17,40.98354287,36.535278
1.03E+18,124.9726717,56.927408
1.40E+17,41.73297244,34.370438
4.00E+18,167.0462557,25.643494
1.03E+18,121.9490579,56.072609
1.31E+18,252.0821361,31.463934
1.91E+18,351.2995736,36.580443
3.43E+18,90.82500873,25.715902
3.42E+18,89.21147896,21.849284
3.82E+17,8.96341143,42.259026
1.40E+17,42.6648922,35.103298
1.30E+18,250.3955143,26.740387
4.01E+18,180.6676078,27.158226
3.42E+18,90.52013853,21.047518
6.12E+17,133.7538823,17.606175
2.84E+18,353.0658142,24.831491
3.43E+18,91.65310588,23.100161
9.60E+17,94.74273214,41.280722
3.03E+17,24.17076593,30.032994
1.40E+17,44.51796007,35.870516
1.42E+17,44.57722772,37.05935
3.42E+18,89.14875287,23.552358
7.04E+16,56.37356801,27.089453
3.81E+17,8.780999571,40.808775
3.69E+17,11.85112422,40.488743
3.08E+18,126.4895498,0.85224
3.77E+17,16.86914716,44.834688
3.73E+17,18.91034632,42.975083
7.18E+17,131.9200039,36.749582
3.42E+18,90.58223591,23.475601
1.42E+17,43.2484144,37.37607
9.47E+17,105.4139189,38.203738
9.47E+17,105.4139189,38.203738
3.81E+17,8.674922057,40.787853
3.73E+17,17.47265015,43.136781
3.74E+17,14.03499181,41.432803
1.40E+17,41.01420424,34.101287
3.69E+17,11.66842853,40.783838
1.42E+17,42.8402643,37.540674
3.76E+17,16.18548382,43.421319
2.85E+18,0.024970099,28.481815
1.04E+18,123.4146108,57.911491
3.69E+18,193.6039203,1.939139
1.03E+18,122.7185914,56.366222
1.41E+17,42.62727276,36.843916
1.41E+17,43.6901364,36.574736
1.56E+18,199.6114794,53.629971
1.03E+18,127.9146281,57.712787
1.03E+18,124.4044764,56.772779
