parallax,phot_g_mean_mag,bp_rp
10.03560962,20.65753,2.563776
10.03556979,21.000015,2.5517368
10.03556481,15.725943,2.7623281
10.035559,18.611185,0.44672394
10.03554016,14.223945,2.1062775
10.0355373,17.939463,3.6459007
10.03552897,16.90256,3.333602
10.03549339,19.68468,1.328764
10.03548606,20.887114,0.9393444
10.03548355,13.676137,1.9103975
10.03547933,13.905148,2.2873974
10.0354784,17.735231,3.137394
10.03546938,15.205992,2.5637045
10.03544964,10.236652,0.9594078
10.03543431,19.938835,2.79813
10.03541892,20.625462,2.1646137
10.03541163,17.523916,3.3998642
10.03541105,7.7957354,0.46553993
10.03539513,20.900932,1.3867188
10.03538903,20.525272,2.8106956
10.03538758,20.212786,2.038351
10.03537969,11.312448,1.2262201
10.03537215,19.072311,4.1097183
10.03537063,17.539806,3.349966
10.03536007,18.896467,3.5941753
10.03531411,17.687819,3.493969
10.03526855,19.912024,2.8318348
10.03526383,18.339682,4.1553516
10.03524482,14.473315,2.4040642
10.03524173,15.730841,2.822731
10.03522507,20.555725,1.3313713
10.03516054,14.948806,2.3795033
10.03515997,15.394047,2.6452475
10.0351504,15.632773,2.815689
10.03514522,15.445461,2.342126
10.03509448,17.019423,3.063815
10.03509131,15.454618,2.7910147
10.03506616,19.642586,3.6464996
10.03506444,14.175192,2.4676914
10.0350605,16.469812,3.1179504
10.03504046,13.797804,2.2922697
10.03502803,20.865864,0.079099655
10.03502254,18.931921,3.629156
10.03498706,20.42326,1.8958588
10.0349826,19.86067,2.367319
10.03496943,20.424551,2.305685
10.03494524,14.16923,1.7630787
10.03493096,15.384668,2.776062
10.03492742,20.446878,2.1786728
10.03490681,20.933529,1.1444492
10.03489085,9.307642,0.73964787
10.03488853,18.033176,3.6443691
10.03488035,20.450357,2.0601807
10.03487894,19.96687,1.3095303
10.03487234,15.589665,2.776391
10.03486138,16.909178,3.0969772
10.03485932,9.307925,0.74769497
10.03485746,10.701706,0.9942751
10.03485633,20.86466,1.150095
10.03485518,19.670404,1.0920639
10.03485094,15.262687,2.6197157
10.03483103,16.321459,2.9627657
10.03482956,18.260378,3.639494
10.0348249,8.804436,0.76542854
10.03481042,20.186398,2.9361954
10.03478729,9.135165,0.7677002
10.0347595,15.002895,2.8152666
10.03474739,14.888729,2.4053202
10.03472789,16.584858,2.9647121
10.03471299,20.469576,2.2130032
10.03466779,17.33106,2.5807533
10.03462007,20.763939,1.3876839
10.03461605,17.791815,3.8040638
10.03460974,11.388447,1.2285233
10.03460951,20.753044,1.7237015
10.03460822,20.203499,1.6428719
10.03460315,19.26807,0.8296108
10.03459111,20.574224,1.6574554
10.03458503,20.631617,2.8444557
10.034582,20.187525,2.3253708
10.03456841,18.707996,3.7079716
10.03453468,20.504993,2.7140198
10.03449954,16.286158,2.742981
10.03447735,16.919899,3.1282635
10.03446931,18.551813,0.4804001
10.03446231,20.576391,1.7953339
10.03445375,9.077246,0.69287205
10.03442801,14.998435,2.518035
10.03440812,17.0618,3.0828466
10.03440224,20.496965,2.5192356
10.0344007,11.398724,1.1942091
10.03437686,20.174982,2.958212
10.03437599,16.927834,3.1606312
10.03436411,20.97408,1.821495
10.0343244,18.858112,3.5991325
10.03432039,13.382788,1.9178505
10.03431267,12.703014,1.6624203
10.03431182,20.693611,1.5038338
10.03430642,20.231533,2.6791363
10.03427147,20.68684,1.1386528
10.03426687,18.017258,0.37182236
10.03424549,15.034159,2.5895538
10.03424288,13.263621,1.89713
10.03423369,20.713388,1.9733181
10.03422623,12.880844,1.7726746
10.0342169,14.587755,2.4337883
10.03421001,20.79827,1.6602478
10.03420113,17.315224,3.028984
10.03418689,13.1617365,1.6818266
10.03415551,20.222311,2.7276573
10.03415366,16.79828,3.010459
10.0341531,13.972138,2.129425
10.03414095,16.023872,2.6650658
10.03411028,18.96841,3.4427662
10.03409709,15.101142,2.4941597
10.03409249,20.170708,2.1200085
10.03406963,19.519432,2.0439186
10.03406215,15.48699,2.4957914
10.03405747,9.91855,0.8597822
10.03402755,20.179672,2.0297527
10.03402368,15.098659,2.5745182
10.03401758,20.414503,2.3612213
10.03401485,20.843168,1.2749615
10.03399487,20.401218,2.2308235
10.03399417,17.641958,3.5516834
10.03398803,14.926361,2.575365
10.0339871,20.89534,1.262064
10.03398667,14.960079,2.603736
10.03397278,15.915026,2.8324165
10.03396816,17.668987,3.4027767
10.03393733,11.221929,1.2134485
10.03393529,20.278208,1.6053333
10.03392876,20.571077,2.1349754
10.03392202,13.224979,1.782774
10.03392114,20.705584,2.7126904
10.03389758,20.25003,1.819788
10.03389062,11.121647,1.1048727
10.03387725,20.35596,1.8549366
10.03385516,16.987114,3.1706924
10.0338328,13.489449,2.0777779
10.03382231,15.827747,2.836957
10.03381889,19.81242,2.9253616
10.03380954,16.807947,3.0908966
10.03380838,19.53611,1.9520092
10.03377466,8.233118,0.795743
10.03377078,20.301886,2.2022686
10.03376973,20.319323,0.9588909
10.0337603,18.128405,0.37016296
10.03375437,20.641481,2.3558788
10.03374847,15.747238,2.3662767
10.03374486,14.129989,2.9462557
10.03374248,15.824562,2.742979
10.03371138,14.591194,2.3255644
10.03370065,20.82635,1.562088
10.03369381,15.280972,2.7042694
10.03368344,20.347967,2.1194382
10.03367223,16.85744,2.9168024
10.0336693,19.594551,2.3128166
10.0336647,10.504563,1.0105667
10.03365843,14.553234,2.6226463
10.03365811,19.586008,3.3407593
10.03364473,20.259075,2.751709
10.03364441,15.79363,2.6205034
10.03363983,16.598751,2.6855268
10.03363058,14.076595,2.3008184
10.0336248,15.977157,2.712224
10.03362117,17.571117,3.3032055
10.03360937,16.953321,3.171935
10.0336037,18.868814,3.5051022
10.03359628,16.138866,2.8606625
10.03359506,15.600457,2.430685
10.03358621,13.653526,2.0325813
10.03356082,15.24335,2.6838026
10.03355804,8.714739,1.0334282
10.03355351,16.102274,2.952468
10.03351525,11.518296,1.1967039
10.03351499,20.950598,1.0179138
10.03349145,20.615318,2.363882
10.03348468,16.664665,2.9652128
10.03348379,17.429352,3.2246933
10.03346564,20.037943,1.8375015
10.03345917,11.713961,1.3352251
10.03344117,15.96923,2.8276548
10.03343445,15.566855,2.7537594
10.03343412,20.291561,2.0869827
10.03341228,16.679054,2.952961
10.03341096,14.057742,2.203086
10.03340721,20.512968,1.7735138
10.03340606,14.868528,2.496663
10.03340547,17.488535,3.1129131
10.03339127,15.891987,2.786397
10.03339121,13.8494835,2.3890247
10.03337762,15.364014,2.7568789
10.03336703,20.150118,1.8724804
10.03335057,16.142225,2.5175943
10.03334312,15.247288,2.6641588
10.03333056,17.43885,3.692564
10.03331386,9.100527,0.83471394
10.03331022,20.245247,0.19125557
10.03330242,14.946431,2.5030346
10.03330098,16.710596,2.879157
10.03329422,18.901915,3.7704182
10.03329217,16.929522,2.9694605
10.03328241,16.05232,2.6758938
10.03328147,20.617296,1.1454964
10.0332352,20.23799,1.1696281
10.0332246,15.088886,2.8357468
10.03322198,20.593166,1.7183971
10.03321536,19.38236,0.68808174
10.03317138,20.444307,2.2983952
10.03316018,15.93029,2.8054886
10.03315923,20.167963,2.0516186
10.0331538,9.724736,0.78109264
10.03315019,17.57396,3.1682835
10.03314804,17.362303,3.222475
10.0331311,20.885311,1.7318153
10.03312331,13.055086,1.8511686
10.03311823,14.843248,2.3678274
10.03311376,15.147021,2.3125687
10.03311264,12.501424,1.6949167
10.03310786,20.79956,1.0783634
10.03310478,14.201736,2.2548656
10.03310253,14.550659,2.3985825
10.03309957,16.86692,3.2591372
10.03308613,19.84042,1.7731647
10.0330843,17.092705,3.1895075
10.03307991,9.659324,0.7915268
10.03304758,16.201096,2.9684792
10.0330452,19.199892,1.5936031
10.03303311,15.8842,2.81526
10.03302726,19.986921,1.4189587
10.03301136,15.882848,2.7361202
10.03301048,11.246228,1.0931311
10.033009,20.497156,1.8694038
10.0329983,20.692175,1.8222332
10.03299822,18.206244,3.5814152
10.03297597,17.710205,3.3913593
10.03297577,20.423044,1.8546066
10.03295546,9.39619,0.7607622
10.03293943,20.484264,1.8138161
10.03293835,15.845915,2.4809523
10.03291703,14.187517,2.2897568
10.03289808,16.99541,3.009163
10.03289042,12.455951,1.7083693
10.03288897,15.275324,2.544651
10.03288715,11.820235,1.4156551
10.03287536,20.799843,0.6763954
10.03287402,14.9917,2.5077124
10.03287394,17.897652,3.2362003
10.03285385,16.279787,2.5944643
10.0328513,15.133554,2.5422535
10.03283641,17.06658,3.2493963
10.03281549,17.894495,3.304945
10.03281511,16.785246,2.8683643
10.03280666,16.163635,2.4799576
10.03279759,16.484632,2.9884357
10.03276841,14.821932,2.3908339
10.03275699,20.750082,0.11708641
10.03273673,15.379992,2.5622873
10.03273367,20.17458,2.771696
10.03272971,17.066212,3.0229807
10.03270539,18.005743,3.5640144
10.03267313,13.5602455,2.108882
10.03266669,20.79284,1.1619225
10.03264768,19.107025,3.8457947
10.03264627,10.570005,1.2501678
10.03264573,17.262604,3.270359
10.03263707,14.514708,2.3870249
10.03261144,12.72649,1.7062826
10.03260503,14.707855,2.4107819
10.03260196,10.994381,1.1324615
10.032584,20.449814,2.1946907
10.03258207,20.497128,1.8772736
10.03258053,16.38654,2.8574038
10.03257494,15.15396,2.68616
10.03256627,9.394954,0.8894291
10.03255666,20.101448,2.9663982
10.03254904,16.489681,2.9239702
10.03253375,10.326557,0.9907818
10.03253175,12.732287,1.721034
10.03251826,16.631853,3.1705961
10.03251341,14.095441,2.0365257
10.03250392,18.443045,0.5229931
10.03249616,20.044962,1.3892975
10.03248912,8.938168,0.8775711
10.03248501,11.026231,1.1079569
10.03247403,17.088717,3.2619305
10.03246894,15.083123,2.5798254
10.03244366,18.921177,0.6517143
10.03242961,10.509471,1.0259094
10.03242515,9.344026,0.8767147
10.03240976,17.472694,3.2771435
10.03240184,20.584694,2.5194225
10.03240167,19.206425,3.3566113
10.03239668,20.886002,1.9702034
10.03239361,20.68968,2.0857239
10.03239006,16.521757,2.8465166
10.03238594,18.58586,0.5774269
10.03238485,17.969622,3.402094
10.03237748,12.811758,1.8326321
10.03235406,15.45005,2.564661
10.032347,20.828926,1.516264
10.03233874,12.880826,1.8316526
10.03232861,16.213463,2.6792746
10.0323256,18.658083,0.30936623
10.03231432,20.680138,1.6617985
10.03229517,14.984035,2.068653
10.032285,20.809366,2.2465897
10.03227228,15.084215,2.6233044
10.03224176,14.496629,2.3703861
10.03222008,17.899218,3.4403076
10.03221877,20.913713,2.2817345
10.03221031,8.616107,0.8067198
10.03220186,9.974361,0.86150837
10.03219679,20.749805,2.230669
10.03218946,13.612812,2.199379
10.03218125,20.756716,3.3149853
10.03217756,11.490566,1.2443647
10.03216814,8.978557,0.7660246
10.03216404,20.805727,2.1743736
10.03215935,15.2167,2.3355494
10.03212968,20.483147,2.3180218
10.03211411,16.758451,3.6284056
10.03211338,18.644997,3.685917
10.03210923,16.03192,2.7022486
10.0321073,15.840602,2.7396746
10.03210023,19.867117,3.2679234
10.03209651,19.585735,0.87514496
10.03209415,9.614057,0.8626814
10.03208339,20.667587,1.679573
10.03207597,19.957794,1.0734806
10.03206506,14.810929,2.4853792
10.03205497,14.563938,2.418563
10.03204118,16.590904,2.7543936
10.03203937,20.832949,2.369627
10.03203636,12.904792,1.820467
10.03202641,19.691223,1.5814533
10.03200935,19.078106,3.2560558
10.03198865,20.45115,1.4871616
10.0319582,18.718939,1.8791456
10.03195668,8.523461,0.82677937
10.03193587,17.895895,3.4591103
10.03193053,15.554053,2.772315
10.03192878,14.649288,2.550435
10.03190343,19.649843,1.9090633
10.03189873,20.836496,2.0412636
10.03188793,13.31403,1.8769445
10.03188103,20.73771,2.0822124
10.03186318,11.561755,1.1864767
10.03184836,20.611376,1.7864323
10.03182878,16.42515,2.7918768
10.03181046,15.668888,2.78222
10.03177453,20.890623,2.1019897
10.0317705,19.511425,3.2838173
10.03174961,14.886151,2.6680002
10.03174805,20.84737,2.2025738
10.0317325,20.660776,1.0437164
10.03173106,17.753359,3.3510456
10.03172839,20.709139,1.7103424
10.03172674,12.927047,1.732688
10.03171805,20.562464,2.7787342
10.03170037,20.743248,2.0575733
10.03169895,19.329306,3.2152996
10.03169468,20.98916,1.4004631
10.03168584,12.152634,1.477665
10.0316826,12.076923,1.5043964
10.0316773,16.808094,3.0358534
10.03166975,15.496106,2.4763489
10.03164899,20.89458,0.7912197
10.03164402,20.507137,0.94267464
10.03157829,20.186846,1.4933395
10.03157451,20.614029,1.8418255
10.03157365,15.828878,1.9231691
10.03154955,11.9764,1.368762
10.03154641,14.811247,2.392128
10.0315286,20.27185,2.4539757
10.03148877,17.09596,0.14614487
10.03148472,20.272978,1.2512226
10.03147307,20.430506,2.282175
10.03147253,15.29411,2.6357079
10.03146492,20.489172,1.7324638
10.03146012,11.832812,1.3189831
10.03145444,15.669016,2.803465
10.03144182,18.502459,3.393488
10.03143555,20.57652,2.8396473
10.03142225,20.555246,1.8919792
10.03142095,17.268362,3.1247005
10.03141704,11.326561,1.1925735
10.03140658,16.274471,2.750846
10.03140524,18.815512,0.5406246
10.03138773,14.769599,2.492056
10.03137416,9.076434,0.7010069
10.03137283,13.981917,2.082694
10.03136969,16.233416,2.8127146
10.03134479,20.660822,1.3373146
10.03134243,20.32146,1.80657
10.03133984,16.651989,2.9337196
10.03133628,13.146788,1.9071627
10.03132576,20.795732,1.6928177
10.03131709,13.945699,2.1492176
10.03130682,16.45302,2.8919306
10.03129718,12.251192,1.4490604
10.03129343,20.35331,1.1561756
10.03127594,13.13701,2.0341263
10.03126566,20.103113,1.9972038
10.03125082,14.206907,2.2697067
10.03124606,13.791568,2.1578913
10.0312445,14.931677,2.445798
10.03123749,15.088402,2.8453798
10.03122212,20.731077,2.181223
10.03120268,14.492626,2.2814589
10.03119895,20.796867,1.1291351
10.03119375,17.05977,3.0665445
10.03117844,12.687877,1.7038145
10.03116575,14.862448,2.4147806
10.03116084,19.00675,3.9036179
10.0311387,20.800102,1.6811695
10.03113614,19.37763,0.85136986
10.03112297,16.289265,3.0200615
10.03111637,16.430754,2.8267508
10.03111078,14.845502,2.3035183
10.03109145,20.410622,1.6677113
10.03108821,16.32571,2.7680206
10.03107717,16.378508,3.1652756
10.031074,20.664146,1.9737873
10.0310724,11.176514,1.1979074
10.03106525,20.555582,1.8784485
10.03106234,15.220907,2.595066
10.03106115,20.718771,1.4924374
10.03105765,13.057231,1.9293451
10.03104671,20.68251,1.503933
10.03104337,20.503105,1.5136414
10.03103414,12.724572,1.7507591
10.03102318,15.05044,2.575965
10.03100251,19.822779,3.0879364
10.03100026,11.124712,1.1308527
10.03099101,19.186064,3.4592018
10.0309741,20.727745,1.5066586
10.0309533,17.823132,3.4676952
10.03095009,17.111172,2.9592037
10.03094369,16.760544,3.0166168
10.03093896,19.728912,2.7006226
10.03090825,12.753478,1.8227558
10.03089967,17.26673,3.1937952
10.03089179,15.074332,2.222375
10.03087314,20.13054,3.5854454
10.03086974,17.541513,3.5049877
10.03086607,15.629954,2.625454
10.03085905,19.679049,3.3751717
10.03084177,18.24542,3.6744766
10.03083536,17.134388,3.1148815
10.03083373,20.943304,2.2085094
10.03082217,18.54098,3.9234009
10.03081647,17.637365,3.4425163
10.03080737,10.947964,1.1054268
10.03078195,12.146669,1.5573835
10.03078171,14.976335,2.6300535
10.03074858,18.192532,3.8913212
10.03074604,18.68848,3.4656086
10.03074016,17.870628,3.5402908
10.03073921,19.925215,2.9634533
10.03072782,18.270039,3.4463043
10.03069082,20.454557,1.978468
10.03068637,20.677341,2.186329
10.03068323,16.488033,3.043932
10.03067144,20.666058,3.028139
10.0306664,15.477083,2.5711813
10.03065441,19.814333,1.2601681
10.03062772,16.826702,3.0167036
10.03061905,17.535435,3.3554115
10.0306094,20.883713,1.7158642
10.03060548,19.536076,2.200491
10.03059464,14.542319,2.4513636
10.03059419,15.284546,2.539609
10.03059211,16.988272,0.052480698
10.0305877,13.373278,1.9047747
10.03054728,9.283051,0.7059212
10.03053514,13.533864,2.169901
10.03053051,20.390993,1.2791519
10.03052153,13.358126,1.8268881
10.03051299,16.037859,3.0009537
10.03051065,11.338487,1.2750177
10.03049224,11.492014,1.2600031
10.03048819,14.740046,2.71177
10.03047616,15.41859,2.7988539
10.030476,13.961641,2.2453709
10.03046051,17.161896,3.0824013
10.03045364,20.659552,1.9795551
10.03044995,20.100119,1.5815144
10.0304397,11.917044,1.4513445
10.03043441,20.669754,2.013031
10.03043096,20.147707,3.186098
10.0304291,14.5700655,2.361374
10.03042153,18.39139,3.7535896
10.03041673,20.632847,1.8121147
10.03041588,16.88145,3.088849
10.03040712,20.750433,2.384842
10.03038542,19.994822,1.2557678
10.03038199,20.327038,1.6763859
10.03038048,10.626452,1.0779905
10.03037923,17.126856,3.1103077
10.03037357,16.112532,2.9085827
10.03033897,16.336525,2.754343
10.03032258,20.654266,2.282669
10.03031637,15.476361,2.7890987
10.03030859,7.652329,0.4654007
10.03029053,13.525072,2.1691084
10.0302784,15.077846,2.5280561
10.03027718,20.875141,1.5076542
10.03027262,10.003503,0.9240227
10.03023968,16.266594,2.8963318
10.03022985,20.64251,1.2550278
10.0302243,19.372805,0.92443657
10.03022096,10.425363,0.9871092
10.03021081,20.687626,1.2080002
10.03018008,17.074287,3.3265266
10.03016973,15.631059,2.5655384
10.03016193,18.578936,4.0402603
10.03016086,20.325338,2.6534672
10.03015876,20.436514,2.0185223
10.03010726,18.169357,2.4833298
10.03010655,13.9975195,2.1259174
10.0301049,20.759634,2.5861454
10.03010094,17.899014,3.5021896
10.03008259,20.670681,3.0544472
10.03006419,11.820285,1.4114065
10.03005841,20.418423,2.983305
10.0300556,17.241716,3.2069721
10.03004187,11.861269,1.4393253
10.03004092,19.90259,1.7301807
10.03001683,16.111,2.8733168
10.0300086,13.723785,2.1629667
10.02999736,20.767952,1.6421852
10.02995591,15.533745,2.797494
10.02993952,20.228277,0.74448586
10.02992447,17.291824,3.2548351
10.02991604,20.79052,2.2859688
10.02991001,17.216333,3.0956936
10.02985196,20.72938,2.195116
10.02985163,13.437428,1.9271364
10.02984665,19.379889,3.3939
10.02981148,20.29249,0.49212837
10.02980531,13.577481,2.0734854
10.02978678,18.216797,3.6492176
10.02978141,11.845097,1.3989801
10.02977023,19.737343,0.965044
10.02975486,14.756652,2.5605898
10.02975482,7.990412,0.61928797
10.02974114,17.127321,3.1118212
10.02974018,18.44582,3.696972
10.02973031,16.189116,2.8737516
10.02971935,13.54439,1.9028168
10.02970173,10.3978,0.95691776
10.02969909,14.437868,2.354168
10.02967843,20.88143,1.0434532
10.02964002,19.921139,2.7443047
10.02962907,16.325613,3.0227013
10.02962407,12.930464,1.8326483
10.02962329,18.267332,3.987194
10.02961972,14.803728,2.414752
10.02960988,20.007212,1.2981262
10.02960982,11.998654,1.3764324
10.02960534,14.2663555,2.2898598
10.02957148,16.116068,2.721366
10.02956615,18.231255,3.4327106
10.02955929,12.246066,1.5299673
10.02955898,9.858873,0.8253422
10.02955578,18.803194,0.52118874
10.02955271,13.472611,2.0234585
10.0295213,20.641777,1.758194
10.02951747,20.619635,0.7079716
10.02949436,19.206057,4.0337315
10.02949038,16.117434,2.8921528
10.02948904,14.582802,2.4393578
10.02945091,9.00573,0.7126398
10.02942951,19.597124,3.3363018
10.0294223,20.77187,2.3099003
10.02941674,20.857769,1.2185974
10.02941561,18.084547,3.4914684
10.02941252,20.685568,1.7669373
10.02940112,12.525609,1.6692295
10.02939741,20.681038,1.6484756
10.02938437,20.430704,1.0265999
10.02938149,20.76453,2.0985794
10.0293786,15.471654,2.6967468
10.02936243,20.159737,1.951622
10.02935078,7.985641,0.6210723
10.0293465,11.366522,1.1965389
10.02934151,14.637445,2.5991697
10.02932512,19.858313,2.1017132
10.02931643,12.099911,1.4736547
10.02930869,20.65474,2.205431
10.02928133,15.5360155,2.6213522
10.02927806,15.992916,2.5521955
10.02927419,20.647598,2.7613564
10.02927167,16.978308,3.1175556
10.02924687,9.489614,0.8845844
10.02924428,15.178774,2.5595798
10.02923538,16.749975,3.0113754
10.0292168,18.245825,3.7592506
10.02921163,19.180048,2.861143
10.02921127,20.669914,2.7924633
10.02920323,12.869678,1.8133812
10.02917761,17.0129,3.1791887
10.02915371,19.89028,1.9597645
10.02913855,19.449778,3.6689034
10.02913242,19.478903,2.1264439
10.02911454,18.453531,3.5599976
10.02910988,20.38417,1.7883263
10.0290961,15.47002,2.6903877
10.02908852,13.7507,1.9087582
10.02908438,16.554825,3.0659752
10.02907548,20.29111,1.6191959
10.02905995,20.495232,2.0852337
10.0290532,13.168723,1.6712503
10.02905068,19.575184,0.7448616
10.02904253,19.979912,1.0237732
10.02904225,8.406096,0.7283468
10.02903163,8.798821,0.840456
10.02903102,9.164314,0.8439112
10.02902039,20.903063,1.2553883
10.02899794,21.02468,1.2822723
10.02898834,13.601372,2.041851
10.02898662,16.487907,3.103201
10.02897462,15.917,2.8648233
10.02894951,14.357948,2.3385563
10.02894726,14.975176,2.2681475
10.02894335,20.039953,2.6374283
10.02893545,20.605238,1.3373222
10.02890776,20.765291,1.810112
10.02887351,16.165842,3.4100094
10.02887195,16.330389,2.891469
10.02884754,20.363499,1.6206722
10.02884713,16.121735,2.6501532
10.02884652,20.481535,1.2438774
10.02883839,17.872017,3.6089134
10.02883818,16.36146,2.9995565
10.02883185,18.700264,0.49449348
10.02882439,15.921126,2.8452654
10.02880221,14.734776,2.7268267
10.02879704,16.471401,2.9988623
10.02878188,13.5413,1.9634266
10.02876924,15.245884,2.454093
10.02874467,19.785889,1.9670696
10.02874107,19.731289,1.0336113
10.02872636,12.6955385,1.6973295
10.0287194,16.982578,3.1968746
10.02871858,15.2467575,2.3626566
10.02871201,16.401669,2.9484282
10.02870994,19.437935,0.9428196
10.02870584,13.30901,1.9933805
10.02869755,12.067429,1.5121584
10.02869321,14.866206,2.60431
10.02864832,10.640382,1.0208006
10.02862298,12.9702635,1.9278278
10.02861998,20.237429,2.5371723
10.02861845,19.947653,1.2730885
10.02860761,8.499326,0.66233444
10.02859903,20.20307,2.570675
10.02858378,18.036898,3.5815563
10.02857198,16.94569,3.0273714
10.02856071,6.672084,0.18001604
10.02855276,14.416514,2.4088717
10.02855175,20.506107,2.0041523
10.02853442,19.292603,0.82460594
10.02853153,13.681382,2.0574455
10.02850066,20.647593,2.459692
10.02849841,18.046638,3.4592686
10.02849793,15.973485,2.7225084
10.02849352,12.848037,1.8551264
10.02847729,9.8173065,0.8046284
10.02845779,16.473873,2.8971443
10.02843791,19.406345,3.6357002
10.02843288,15.989157,2.8425112
10.02841434,15.59893,2.9880419
10.02840276,18.623201,3.53442
10.02840175,8.723817,0.659709
10.02836507,17.73819,3.261858
10.02835742,20.581276,2.4470196
10.0283404,10.411917,1.0272112
10.02832154,15.152021,2.6934052
10.0283058,15.059462,2.550274
10.02828553,17.824036,3.4895306
10.02828138,20.420647,2.3979301
10.02826634,8.477852,0.6813812
10.02826557,13.692657,2.2274246
10.02823386,16.387665,2.848812
10.02823099,20.288261,2.3648052
10.02821857,14.967071,2.4744425
10.02820753,15.471755,2.3977528
10.02818798,16.455984,2.8161507
10.02817761,13.009658,1.8873997
10.02817653,16.91013,3.0489616
10.028173,9.193835,0.68038654
10.02815416,8.549381,0.6210556
10.02814677,11.680872,1.3414354
10.02810991,20.436478,1.2210007
10.0281092,17.458452,3.237589
10.02807603,15.046913,2.4757385
10.02806614,20.140675,1.1599827
10.02806518,14.78019,2.508233
10.02802482,14.804803,2.4706297
10.02801601,20.23205,1.107378
10.02801375,20.810234,2.649578
10.02799947,16.766123,2.9355917
10.02799696,20.10424,2.3796787
10.02798781,13.6640625,1.9649982
10.02798495,18.918997,0.5343895
10.02796839,20.148478,1.6248684
10.02794321,16.54613,2.9401226
10.02792907,14.377625,2.2955475
10.02792796,20.076117,3.4522686
10.02790832,20.692677,1.986023
10.02788979,19.968468,3.1120167
10.02788785,12.05203,1.5039062
10.0278759,16.420313,3.0244513
10.02785705,17.681849,3.3467426
10.02785187,9.468485,0.81697655
10.02783551,17.719587,0.17070961
10.02782971,20.513138,4.018795
10.02781395,16.40087,2.7951908
10.02780875,20.471842,2.0473251
10.02780279,18.664234,0.603611
10.02780049,14.2614765,2.364624
10.02780003,10.840116,1.0361071
10.02779228,17.767326,3.3671322
10.02778468,12.170818,1.4822149
10.02778325,20.400217,2.6858196
10.02777505,12.989594,1.654953
10.02774703,17.152176,2.9408426
10.0277459,19.61268,3.4404697
10.02774543,16.658644,3.0416431
10.02773803,15.882795,2.7796688
10.02771896,18.316982,3.7943802
10.02771764,20.815453,1.5279636
10.02771322,11.40116,1.277771
10.02770749,15.193858,2.534298
10.02769889,11.74215,1.2800207
10.02769848,14.150398,2.285038
10.02767316,20.01085,2.1919518
10.02767241,18.909819,3.7904263
10.027659,16.010155,2.9033394
10.02765568,18.203789,3.1867218
10.02764715,20.758118,1.545145
10.02764434,19.112646,3.1020966
10.02764011,18.662123,4.0067616
10.02763905,19.386936,0.89782715
10.02761468,20.451292,1.8620186
10.02761307,16.35854,2.7876644
10.02761168,18.56322,3.4379616
10.02758264,18.428274,3.7909107
10.02757514,12.064593,1.473916
10.0275747,16.248201,2.8505535
10.02754803,15.572942,2.6989365
10.02754567,14.985006,2.3605623
10.02754277,17.560524,3.4337273
10.02753658,16.564337,3.0971708
10.02753257,13.132563,2.0293303
10.02751738,20.314396,2.5601234
10.02751722,15.666676,2.6521769
10.0275157,17.336159,3.318901
10.02751115,17.832731,3.4970093
10.02750651,12.461745,1.7083712
10.02750382,20.362635,1.6769638
10.02749749,19.847654,2.9556656
10.02748034,17.166336,3.1034966
10.02746488,20.55262,2.4458885
10.02744297,9.45865,0.7805233
10.02743986,16.456558,3.044712
10.02743683,16.581972,2.617714
10.02742512,20.540764,1.4894371
10.02742203,15.192711,2.6587238
10.02741809,19.480024,0.74531174
10.02740951,19.314842,3.3149986
10.02740721,14.944726,2.437379
10.02740472,20.617353,1.8887882
10.0273928,16.71657,3.1766443
10.02739005,11.500752,1.2701521
10.02738637,17.18633,3.2790537
10.02738498,20.72257,1.9518833
10.02738268,14.020124,2.1809206
10.02733556,15.242327,2.6818142
10.02733093,20.846502,1.0528488
10.02732969,17.54945,3.2935905
10.02729341,17.018362,2.962161
10.02728785,9.9077835,0.8047638
10.02727745,19.926508,1.1827583
10.02726707,11.576322,1.2954445
10.02724796,15.800973,2.9214935
10.02721972,20.80989,2.472601
10.02718456,18.860296,3.737526
10.02718267,12.375218,1.577033
10.0271779,20.42142,2.642746
10.02717444,15.308089,2.5698423
10.02716758,20.912886,2.0892067
10.02714848,17.263391,2.9610205
10.02714257,9.179504,0.7034483
10.02713755,13.3810215,2.4958076
10.02712821,16.228355,2.7950735
10.02712698,20.926249,1.63727
10.02711847,16.668295,2.793952
10.02711225,15.9429,2.798812
10.0271115,14.031208,2.1138573
10.02710846,20.135141,2.0003967
10.02705851,14.105596,2.2416496
10.0270563,20.263666,2.0490494
10.02705342,19.43781,3.3846207
10.0270384,16.251495,2.858882
10.02702868,16.561964,2.8196688
10.02702269,20.916529,1.0145187
10.02702034,14.903553,2.5198784
10.0270152,15.889636,2.6268644
10.0270058,12.093475,1.5183172
10.02700417,16.000322,3.0032902
10.02700321,15.396335,2.62111
10.02698434,15.204575,2.4550533
10.02698161,12.77046,1.768055
10.02697292,16.60386,2.9204798
10.02696555,19.689592,2.8929195
10.02693442,20.416763,0.9329071
10.02692613,11.301873,1.1907129
10.02690439,15.133213,2.4911346
10.02690281,16.74646,3.0793686
10.02690159,8.130653,0.49376822
10.0268797,15.357736,2.4862194
10.02687619,19.683752,1.6994171
10.02686664,15.734725,2.6955252
10.02686658,11.727796,1.325429
10.02685854,20.768309,2.5896015
10.02684412,16.867737,-0.026830673
10.02681492,20.240631,1.839611
